review_score,order_status,payment_value,payment_installments,payment_type,price,freight_value,num_items,customer_state,product_name_length,product_description_length,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,seller_state,product_category_name_english,delivery_days,is_late,purchase_dayofweek
2,delivered,145.98,4.0,credit_card,118.0,27.98,2.0,SP,58.0,1290.0,1.0,1150.0,43.0,7.0,30.0,SP,bed_bath_table,2.0,0,1
5,delivered,310.81,2.0,credit_card,299.9,10.91,1.0,SP,60.0,3007.0,6.0,1571.0,18.0,6.0,18.0,SP,electronics,4.0,0,5
4,delivered,133.29,2.0,credit_card,119.9,13.39,1.0,SP,55.0,589.0,2.0,2600.0,50.0,30.0,32.0,SP,housewares,9.0,0,6
5,delivered,46.01,1.0,boleto,29.9,16.11,1.0,SP,38.0,1348.0,1.0,600.0,24.0,3.0,17.0,RJ,books_general_interest,7.0,0,4
5,delivered,170.97,6.0,credit_card,149.97,21.0,1.0,PR,44.0,670.0,3.0,1050.0,20.0,15.0,20.0,MG,housewares,5.0,0,5
5,delivered,296.61,10.0,credit_card,279.9,16.71,1.0,MG,50.0,527.0,1.0,300.0,16.0,11.0,20.0,SP,watches_gifts,10.0,0,3
4,delivered,310.11,10.0,credit_card,230.0,80.11,1.0,SE,57.0,771.0,1.0,12000.0,45.0,35.0,45.0,SP,construction_tools_lights,23.0,0,1
5,delivered,45.95,1.0,credit_card,34.99,10.96,1.0,SP,41.0,94.0,5.0,400.0,16.0,5.0,20.0,SP,furniture_decor,8.0,0,0
5,delivered,98.34,1.0,boleto,79.9,18.44,1.0,MG,57.0,784.0,5.0,500.0,16.0,16.0,11.0,SP,auto,9.0,0,1
5,delivered,164.51,3.0,credit_card,155.0,9.51,1.0,SP,60.0,441.0,1.0,500.0,23.0,8.0,15.0,SP,perfumery,4.0,0,3
5,delivered,108.37,2.0,credit_card,95.15,13.22,1.0,SP,38.0,193.0,1.0,11350.0,43.0,35.0,34.0,SP,housewares,1.0,0,6
4,delivered,233.83,3.0,credit_card,198.9,34.93,1.0,SP,58.0,487.0,3.0,16200.0,26.0,57.0,39.0,PR,luggage_accessories,14.0,0,0
5,delivered,38.53,3.0,credit_card,20.3,18.23,1.0,RJ,42.0,770.0,1.0,850.0,16.0,2.0,11.0,SP,fashion_bags_accessories,7.0,0,6
5,delivered,122.6,1.0,boleto,99.9,22.7,1.0,SP,21.0,769.0,4.0,1600.0,55.0,37.0,30.0,SP,luggage_accessories,5.0,0,2
4,delivered,99.9,3.0,credit_card,99.9,0.0,1.0,MT,33.0,523.0,3.0,584.0,16.0,11.0,13.0,SP,watches_gifts,12.0,0,2
5,delivered,122.52,10.0,credit_card,89.8,32.72,2.0,SC,60.0,1953.0,1.0,750.0,69.0,11.0,11.0,PR,furniture_decor,5.0,0,1
5,delivered,122.52,10.0,credit_card,89.8,32.72,2.0,SC,60.0,1953.0,1.0,750.0,69.0,11.0,11.0,SP,furniture_decor,5.0,0,1
5,delivered,122.52,10.0,credit_card,89.8,32.72,2.0,SC,48.0,136.0,1.0,550.0,29.0,13.0,12.0,PR,stationery,5.0,0,1
5,delivered,122.52,10.0,credit_card,89.8,32.72,2.0,SC,48.0,136.0,1.0,550.0,29.0,13.0,12.0,SP,stationery,5.0,0,1
5,delivered,118.35,5.0,credit_card,110.32,8.03,1.0,SP,60.0,919.0,1.0,150.0,22.0,3.0,15.0,SP,health_beauty,6.0,0,1
5,delivered,267.93,6.0,credit_card,209.99,57.94,1.0,PE,52.0,516.0,1.0,4650.0,37.0,20.0,34.0,SP,cool_stuff,13.0,0,4
2,delivered,146.34,6.0,credit_card,129.9,16.44,1.0,MG,56.0,189.0,1.0,1800.0,46.0,3.0,34.0,SP,bed_bath_table,7.0,0,1
4,delivered,367.2,10.0,credit_card,350.0,17.2,1.0,ES,34.0,580.0,1.0,642.0,20.0,13.0,16.0,SP,watches_gifts,17.0,0,0
1,delivered,249.76,4.0,credit_card,211.2,38.56,2.0,PA,44.0,444.0,2.0,700.0,50.0,16.0,16.0,SP,bed_bath_table,31.0,0,0
1,delivered,249.76,4.0,credit_card,211.2,38.56,2.0,PA,51.0,444.0,2.0,950.0,50.0,16.0,16.0,SP,bed_bath_table,31.0,0,0
1,delivered,369.98,2.0,credit_card,349.0,20.98,1.0,PE,41.0,499.0,1.0,200.0,18.0,9.0,16.0,SP,computers_accessories,26.0,0,2
3,delivered,138.92,1.0,credit_card,125.02,13.9,1.0,SP,53.0,1140.0,3.0,1600.0,18.0,8.0,20.0,SP,health_beauty,7.0,0,1
4,delivered,243.87,1.0,boleto,214.99,28.88,1.0,MT,46.0,162.0,5.0,3300.0,60.0,18.0,50.0,SP,bed_bath_table,17.0,0,3
5,delivered,242.24,3.0,credit_card,219.9,22.34,1.0,PB,53.0,613.0,1.0,500.0,23.0,8.0,15.0,SP,perfumery,7.0,0,3
3,delivered,167.77,1.0,boleto,149.99,17.78,1.0,SP,53.0,1199.0,1.0,10975.0,53.0,51.0,18.0,SP,office_furniture,17.0,0,1
5,delivered,41.91,2.0,credit_card,23.99,17.92,1.0,MT,58.0,489.0,2.0,300.0,25.0,20.0,20.0,SP,baby,12.0,0,5
1,delivered,58.69,2.0,credit_card,45.9,12.79,1.0,SP,32.0,1797.0,1.0,150.0,16.0,16.0,11.0,SP,sports_leisure,23.0,1,5
5,delivered,46.85,1.0,credit_card,35.0,11.85,1.0,SP,27.0,171.0,4.0,250.0,26.0,12.0,22.0,SP,fashion_bags_accessories,5.0,0,2
5,delivered,43.05,1.0,credit_card,21.9,21.15,1.0,AL,46.0,2285.0,1.0,150.0,30.0,10.0,20.0,SP,electronics,14.0,0,1
5,delivered,54.1,1.0,boleto,39.0,15.1,1.0,RS,58.0,506.0,4.0,250.0,16.0,2.0,20.0,SP,watches_gifts,5.0,0,0
5,delivered,35.42,1.0,debit_card,22.6,12.82,1.0,SP,52.0,869.0,1.0,325.0,16.0,9.0,13.0,SP,food,2.0,0,0
5,delivered,114.27,1.0,boleto,105.0,9.27,1.0,RJ,58.0,3006.0,2.0,1000.0,53.0,8.0,18.0,RJ,watches_gifts,6.0,0,6
5,delivered,128.65,3.0,credit_card,110.0,18.65,1.0,SP,29.0,870.0,1.0,185.0,23.0,24.0,22.0,SC,health_beauty,18.0,0,1
3,delivered,25.09,1.0,boleto,9.99,15.1,1.0,RJ,59.0,465.0,2.0,100.0,37.0,6.0,12.0,SP,computers_accessories,11.0,0,0
5,delivered,38.27,1.0,voucher,29.9,8.37,1.0,SP,50.0,2048.0,2.0,300.0,20.0,10.0,15.0,SP,toys,1.0,0,2
5,delivered,170.0,1.0,boleto,129.9,40.1,1.0,SP,54.0,1749.0,3.0,2300.0,105.0,3.0,70.0,PR,furniture_decor,11.0,0,3
5,delivered,46.0,2.0,credit_card,31.9,14.1,1.0,RJ,24.0,718.0,2.0,200.0,41.0,2.0,29.0,MG,computers_accessories,13.0,0,2
5,delivered,51.82,3.0,credit_card,15.36,36.46,2.0,RJ,26.0,147.0,1.0,200.0,16.0,9.0,11.0,SP,christmas_supplies,4.0,0,0
5,delivered,166.5,1.0,boleto,145.0,21.5,1.0,MG,57.0,1239.0,3.0,8100.0,25.0,25.0,25.0,SP,telephony,12.0,0,3
5,delivered,59.1,2.0,credit_card,44.0,15.1,1.0,SP,39.0,798.0,1.0,688.0,17.0,13.0,16.0,PR,health_beauty,21.0,0,1
1,delivered,131.35,5.0,credit_card,119.9,11.45,1.0,RS,58.0,1984.0,1.0,500.0,16.0,15.0,15.0,RS,health_beauty,45.0,1,3
4,delivered,24.27,1.0,credit_card,16.88,7.39,1.0,SP,44.0,749.0,1.0,500.0,16.0,14.0,14.0,SP,perfumery,1.0,0,0
3,delivered,226.31,1.0,credit_card,171.78,54.53,3.0,SP,54.0,369.0,2.0,250.0,17.0,5.0,12.0,MG,garden_tools,6.0,0,5
3,delivered,226.31,1.0,credit_card,171.78,54.53,3.0,SP,54.0,369.0,2.0,250.0,17.0,5.0,12.0,SP,garden_tools,6.0,0,5
3,delivered,226.31,1.0,credit_card,171.78,54.53,3.0,SP,58.0,373.0,3.0,400.0,17.0,5.0,12.0,MG,garden_tools,6.0,0,5
3,delivered,226.31,1.0,credit_card,171.78,54.53,3.0,SP,58.0,373.0,3.0,400.0,17.0,5.0,12.0,SP,garden_tools,6.0,0,5
3,delivered,226.31,1.0,credit_card,171.78,54.53,3.0,SP,56.0,875.0,1.0,2363.0,26.0,10.0,26.0,MG,auto,6.0,0,5
3,delivered,226.31,1.0,credit_card,171.78,54.53,3.0,SP,56.0,875.0,1.0,2363.0,26.0,10.0,26.0,SP,auto,6.0,0,5
5,delivered,90.62,2.0,credit_card,74.99,15.63,1.0,DF,33.0,1127.0,2.0,450.0,16.0,4.0,20.0,SP,computers_accessories,6.0,0,3
5,delivered,302.1,1.0,credit_card,270.0,32.1,2.0,SP,56.0,195.0,1.0,200.0,16.0,15.0,15.0,RS,computers_accessories,4.0,0,0
1,delivered,146.07,1.0,boleto,125.7,20.37,1.0,RJ,59.0,1392.0,10.0,2100.0,25.0,9.0,32.0,SP,electronics,26.0,1,3
5,delivered,64.48,2.0,credit_card,56.1,8.38,1.0,SP,35.0,509.0,2.0,950.0,35.0,6.0,45.0,SP,bed_bath_table,3.0,0,1
5,delivered,63.1,2.0,credit_card,49.0,14.1,1.0,MG,59.0,93.0,7.0,250.0,16.0,2.0,11.0,SP,fashion_bags_accessories,3.0,0,0
1,delivered,453.92,5.0,credit_card,399.0,54.92,1.0,BA,50.0,361.0,1.0,483.0,24.0,17.0,23.0,PR,consoles_games,39.0,1,0
5,delivered,35.96,1.0,credit_card,18.9,17.06,1.0,BA,44.0,376.0,1.0,200.0,25.0,7.0,16.0,SP,electronics,17.0,0,2
5,delivered,77.57,2.0,credit_card,59.9,17.67,1.0,RJ,59.0,341.0,2.0,1750.0,37.0,22.0,40.0,SP,garden_tools,10.0,0,0
5,delivered,42.69,1.0,credit_card,25.9,16.79,1.0,RJ,54.0,614.0,1.0,100.0,17.0,6.0,11.0,PR,electronics,12.0,0,1
1,delivered,28.0,1.0,credit_card,12.9,15.1,1.0,RS,50.0,404.0,1.0,200.0,25.0,7.0,16.0,SP,electronics,11.0,0,4
1,delivered,66.03,1.0,credit_card,51.5,14.53,1.0,MG,54.0,393.0,2.0,100.0,17.0,17.0,17.0,SP,auto,22.0,0,4
5,delivered,140.3,7.0,credit_card,110.0,30.3,1.0,PE,14.0,268.0,2.0,1100.0,30.0,5.0,45.0,SC,baby,19.0,0,2
4,delivered,470.06,1.0,credit_card,440.0,30.06,1.0,SP,54.0,2352.0,3.0,5800.0,30.0,30.0,20.0,PR,agro_industry_and_commerce,4.0,0,0
4,delivered,163.95,3.0,credit_card,150.0,13.95,1.0,SP,53.0,616.0,1.0,4000.0,30.0,35.0,30.0,SP,furniture_decor,4.0,0,4
4,delivered,37.69,3.0,credit_card,25.0,12.69,1.0,SP,45.0,111.0,3.0,550.0,50.0,10.0,25.0,SP,toys,7.0,0,1
5,delivered,45.0,2.0,credit_card,29.9,15.1,1.0,DF,58.0,314.0,1.0,500.0,40.0,15.0,40.0,SP,furniture_decor,8.0,0,6
1,delivered,30.69,1.0,boleto,17.9,12.79,1.0,SP,43.0,125.0,1.0,250.0,40.0,4.0,30.0,SP,bed_bath_table,27.0,1,3
5,delivered,189.08,3.0,credit_card,169.99,19.09,1.0,SP,40.0,1456.0,1.0,2425.0,29.0,30.0,19.0,SP,cool_stuff,7.0,0,4
5,delivered,62.19,6.0,credit_card,34.99,27.2,1.0,PB,32.0,1011.0,1.0,500.0,16.0,2.0,11.0,PR,books_general_interest,15.0,0,6
4,delivered,96.8,1.0,credit_card,79.0,17.8,1.0,MG,18.0,370.0,1.0,700.0,26.0,14.0,24.0,SP,sports_leisure,18.0,0,4
2,delivered,213.83,4.0,credit_card,190.0,23.83,1.0,RO,31.0,612.0,1.0,122.0,17.0,10.0,14.0,RJ,pet_shop,31.0,0,2
4,delivered,95.43,1.0,credit_card,79.99,15.44,1.0,GO,58.0,698.0,6.0,425.0,24.0,16.0,14.0,SP,health_beauty,7.0,0,3
4,delivered,113.76,1.0,boleto,98.32,15.44,1.0,RS,59.0,411.0,1.0,100.0,13.0,10.0,11.0,PR,computers_accessories,13.0,0,2
5,delivered,58.09,1.0,credit_card,42.99,15.1,1.0,GO,47.0,115.0,6.0,500.0,20.0,20.0,20.0,SP,pet_shop,12.0,0,6
3,delivered,35.04,1.0,boleto,18.99,16.05,1.0,ES,47.0,1474.0,3.0,150.0,43.0,13.0,14.0,SP,health_beauty,12.0,0,2
5,delivered,83.41,3.0,credit_card,69.9,13.51,1.0,SP,53.0,320.0,1.0,1250.0,35.0,25.0,25.0,SP,party_supplies,6.0,0,5
5,delivered,35.69,1.0,credit_card,18.9,16.79,1.0,RJ,56.0,343.0,1.0,150.0,19.0,12.0,16.0,PR,electronics,15.0,0,3
5,delivered,50.17,3.0,credit_card,40.9,9.27,1.0,RJ,28.0,648.0,1.0,630.0,21.0,12.0,15.0,RJ,health_beauty,1.0,0,2
4,delivered,32.42,1.0,credit_card,23.7,8.72,1.0,SP,44.0,431.0,1.0,250.0,25.0,7.0,14.0,SP,electronics,3.0,0,6
4,delivered,55.04,1.0,credit_card,26.0,29.04,2.0,RJ,45.0,636.0,2.0,100.0,20.0,20.0,20.0,SP,telephony,10.0,0,3
5,delivered,154.63,3.0,credit_card,139.9,14.73,1.0,PR,37.0,416.0,1.0,300.0,35.0,30.0,11.0,SP,fashion_male_clothing,11.0,0,1
4,delivered,65.6,2.0,credit_card,39.97,25.63,1.0,RS,60.0,420.0,1.0,400.0,26.0,18.0,23.0,MG,bed_bath_table,16.0,0,1
5,delivered,81.89,1.0,credit_card,65.0,16.89,1.0,RJ,26.0,1465.0,1.0,1032.0,17.0,15.0,16.0,SC,sports_leisure,11.0,0,3
5,delivered,95.2,4.0,credit_card,80.9,14.3,1.0,SP,53.0,680.0,4.0,1500.0,41.0,15.0,29.0,MG,luggage_accessories,4.0,0,5
5,delivered,467.89,6.0,credit_card,369.49,98.4,1.0,RS,59.0,742.0,4.0,14600.0,52.0,40.0,42.0,SP,sports_leisure,22.0,0,2
5,delivered,134.49,2.0,credit_card,119.9,14.59,1.0,SP,43.0,2239.0,2.0,200.0,17.0,21.0,11.0,PR,toys,9.0,0,0
5,delivered,90.28,1.0,boleto,75.0,15.28,1.0,PR,48.0,1337.0,2.0,167.0,16.0,3.0,11.0,SP,electronics,30.0,1,6
5,delivered,116.25,1.0,credit_card,90.0,26.25,1.0,MG,52.0,625.0,8.0,2200.0,50.0,20.0,40.0,MG,pet_shop,11.0,0,5
5,delivered,120.07,8.0,credit_card,105.25,14.82,1.0,MG,59.0,406.0,2.0,1050.0,40.0,6.0,22.0,MG,garden_tools,6.0,0,2
5,delivered,126.12,5.0,credit_card,104.9,21.22,1.0,DF,52.0,567.0,8.0,1800.0,26.0,26.0,35.0,MG,perfumery,12.0,0,1
5,delivered,30.06,1.0,credit_card,22.32,7.74,1.0,MG,24.0,718.0,2.0,200.0,41.0,2.0,29.0,MG,computers_accessories,9.0,0,1
3,delivered,116.65,5.0,credit_card,97.0,19.65,1.0,PR,27.0,107.0,4.0,900.0,35.0,15.0,24.0,RS,housewares,6.0,0,3
5,delivered,64.87,1.0,credit_card,49.77,15.1,1.0,SC,51.0,589.0,1.0,100.0,16.0,11.0,12.0,SP,unknown,11.0,0,3
5,delivered,44.11,1.0,credit_card,26.18,17.93,1.0,SC,48.0,464.0,1.0,1400.0,26.0,41.0,26.0,SP,housewares,10.0,0,4
5,delivered,175.99,5.0,credit_card,148.0,27.99,1.0,RJ,53.0,910.0,4.0,1850.0,55.0,16.0,16.0,SC,construction_tools_construction,8.0,0,4
5,delivered,112.03,1.0,credit_card,99.0,13.03,1.0,SP,53.0,650.0,2.0,600.0,40.0,20.0,30.0,SP,toys,10.0,0,5
5,delivered,189.62,10.0,credit_card,179.99,9.63,1.0,PB,51.0,589.0,1.0,350.0,16.0,6.0,11.0,PB,unknown,8.0,0,2
5,delivered,15.71,1.0,credit_card,6.99,8.72,1.0,SP,49.0,210.0,3.0,100.0,16.0,4.0,13.0,SP,fixed_telephony,4.0,0,4
1,delivered,231.7,3.0,credit_card,163.98000000000002,67.72,3.0,RJ,48.0,635.0,1.0,950.0,16.0,10.0,16.0,SP,bed_bath_table,12.0,0,6
1,delivered,231.7,3.0,credit_card,163.98000000000002,67.72,3.0,RJ,50.0,111.0,1.0,2200.0,40.0,15.0,30.0,SP,bed_bath_table,12.0,0,6
1,delivered,231.7,3.0,credit_card,163.98000000000002,67.72,3.0,RJ,59.0,641.0,1.0,1300.0,16.0,10.0,16.0,SP,bed_bath_table,12.0,0,6
5,delivered,87.64,1.0,credit_card,69.9,17.74,1.0,DF,35.0,1619.0,1.0,1167.0,19.0,16.0,16.0,RJ,health_beauty,11.0,0,4
5,delivered,41.72,1.0,boleto,33.0,8.72,1.0,DF,56.0,824.0,2.0,390.0,23.0,14.0,17.0,DF,housewares,6.0,0,4
5,delivered,174.32,1.0,credit_card,145.8,28.52,2.0,RJ,59.0,642.0,4.0,550.0,27.0,8.0,27.0,SP,housewares,6.0,0,1
5,delivered,39.58,1.0,boleto,19.99,19.59,1.0,RS,57.0,231.0,4.0,975.0,23.0,25.0,23.0,RJ,housewares,19.0,0,4
3,delivered,299.2,5.0,credit_card,279.99,19.21,1.0,SP,63.0,1292.0,3.0,1700.0,16.0,32.0,46.0,RJ,toys,23.0,0,0
3,delivered,102.03,6.0,credit_card,89.9,12.13,1.0,SP,54.0,245.0,1.0,1383.0,50.0,10.0,40.0,SP,bed_bath_table,11.0,0,4
5,delivered,34.81,1.0,credit_card,22.0,12.81,1.0,SP,33.0,198.0,1.0,150.0,22.0,6.0,16.0,SP,electronics,9.0,1,2
1,delivered,121.09,1.0,credit_card,99.9,21.19,1.0,SC,55.0,727.0,1.0,6600.0,45.0,35.0,25.0,SP,pet_shop,25.0,1,5
4,delivered,73.13,1.0,credit_card,56.97,16.16,1.0,PR,52.0,919.0,1.0,750.0,16.0,12.0,15.0,SP,food,25.0,1,2
4,delivered,88.19,1.0,boleto,75.0,13.19,1.0,SP,55.0,450.0,1.0,300.0,25.0,15.0,25.0,SP,consoles_games,9.0,0,1
4,delivered,116.23,5.0,credit_card,99.9,16.33,1.0,SP,55.0,329.0,1.0,1825.0,44.0,14.0,34.0,SP,bed_bath_table,3.0,0,0
5,delivered,222.1,4.0,credit_card,199.0,23.1,1.0,MS,43.0,962.0,2.0,600.0,30.0,10.0,20.0,PR,bed_bath_table,6.0,0,2
5,delivered,60.6,6.0,credit_card,46.5,14.1,1.0,SP,42.0,214.0,1.0,600.0,16.0,39.0,37.0,MG,stationery,6.0,0,4
1,delivered,168.28,2.0,credit_card,148.0,20.28,1.0,RJ,59.0,2001.0,3.0,850.0,69.0,11.0,11.0,PR,furniture_decor,48.0,1,2
5,delivered,199.44,2.0,credit_card,179.0,20.44,1.0,MG,58.0,482.0,1.0,975.0,35.0,19.0,16.0,SP,sports_leisure,5.0,0,5
5,delivered,374.93,10.0,credit_card,349.9,25.03,1.0,SP,59.0,1149.0,5.0,1300.0,20.0,4.0,13.0,SC,auto,10.0,0,5
5,delivered,88.06,1.0,boleto,69.99,18.07,1.0,RS,58.0,1112.0,3.0,770.0,15.0,10.0,11.0,SP,sports_leisure,9.0,0,0
4,delivered,71.25,1.0,credit_card,53.0,18.25,1.0,MG,58.0,459.0,1.0,8600.0,37.0,30.0,39.0,SP,pet_shop,13.0,0,3
5,delivered,66.65,1.0,credit_card,46.22,20.43,1.0,RJ,50.0,218.0,1.0,2700.0,40.0,15.0,40.0,SP,bed_bath_table,5.0,0,2
3,delivered,105.38,8.0,credit_card,89.99,15.39,1.0,PR,59.0,492.0,3.0,250.0,22.0,10.0,18.0,SP,health_beauty,5.0,0,3
5,delivered,60.85,2.0,credit_card,49.0,11.85,1.0,SP,59.0,93.0,7.0,250.0,16.0,2.0,11.0,SP,fashion_bags_accessories,7.0,0,1
5,delivered,111.6,3.0,credit_card,94.5,17.1,1.0,PE,43.0,1023.0,1.0,390.0,19.0,18.0,16.0,BA,health_beauty,10.0,0,1
5,delivered,139.98,14.0,credit_card,119.9,20.08,1.0,GO,49.0,1555.0,5.0,1850.0,30.0,28.0,30.0,MG,auto,16.0,0,2
5,delivered,114.84,1.0,boleto,97.9,16.94,1.0,DF,56.0,342.0,1.0,2500.0,17.0,44.0,34.0,MG,stationery,14.0,0,3
5,delivered,299.76,3.0,credit_card,279.97,19.79,1.0,RS,60.0,557.0,1.0,3100.0,48.0,38.0,11.0,RS,housewares,4.0,0,2
5,delivered,87.17,6.0,credit_card,59.9,27.27,1.0,RO,29.0,1450.0,3.0,700.0,20.0,9.0,14.0,SC,baby,21.0,0,1
5,delivered,453.6,6.0,credit_card,415.37,38.23,1.0,RN,37.0,910.0,4.0,500.0,16.0,22.0,16.0,SP,consoles_games,15.0,0,0
5,delivered,195.1,8.0,credit_card,184.99,10.11,1.0,SP,53.0,3734.0,5.0,538.0,23.0,12.0,34.0,SP,health_beauty,13.0,0,1
4,delivered,93.65,4.0,credit_card,78.0,15.65,1.0,RJ,59.0,319.0,4.0,250.0,16.0,2.0,20.0,SP,watches_gifts,7.0,0,0
4,delivered,147.64,3.0,credit_card,129.99,17.65,1.0,PR,33.0,897.0,1.0,1600.0,42.0,25.0,15.0,SP,cool_stuff,18.0,0,4
4,delivered,36.78,3.0,credit_card,29.0,7.78,1.0,SP,55.0,167.0,2.0,250.0,16.0,2.0,11.0,SP,watches_gifts,2.0,0,6
5,delivered,43.93,1.0,credit_card,24.89,19.04,1.0,SC,60.0,382.0,2.0,1050.0,18.0,13.0,10.0,DF,electronics,10.0,0,2
3,delivered,193.65,1.0,boleto,159.0,34.65,1.0,SP,59.0,3314.0,2.0,2950.0,20.0,20.0,20.0,PR,computers_accessories,14.0,0,1
5,delivered,106.39,4.0,credit_card,90.0,16.39,1.0,SP,18.0,142.0,2.0,1100.0,76.0,18.0,13.0,MG,housewares,10.0,0,6
5,delivered,49.27,1.0,credit_card,41.0,8.27,1.0,SC,35.0,52.0,1.0,1500.0,31.0,4.0,15.0,SC,musical_instruments,3.0,0,6
3,delivered,453.13,1.0,credit_card,425.99,27.14,1.0,SP,51.0,328.0,2.0,12800.0,63.0,13.0,63.0,MG,furniture_living_room,5.0,0,2
4,delivered,71.63,1.0,boleto,59.9,11.73,1.0,SP,59.0,1634.0,6.0,1750.0,20.0,8.0,14.0,SP,cool_stuff,5.0,0,1
1,delivered,117.88,2.0,credit_card,99.9,17.98,1.0,BA,39.0,1053.0,4.0,3000.0,33.0,30.0,34.0,RJ,housewares,13.0,0,4
2,delivered,567.5899999999999,4.0,credit_card,549.0,18.59,1.0,SP,34.0,691.0,2.0,481.0,18.0,13.0,15.0,SC,watches_gifts,4.0,0,1
3,delivered,181.1,7.0,credit_card,159.9,21.2,1.0,MG,58.0,298.0,1.0,2600.0,33.0,7.0,39.0,SP,bed_bath_table,18.0,0,0
1,delivered,65.22,1.0,boleto,49.99,15.23,1.0,SC,33.0,578.0,2.0,231.0,20.0,7.0,16.0,SP,computers_accessories,29.0,1,2
5,delivered,46.22,1.0,credit_card,27.99,18.23,1.0,RS,59.0,818.0,6.0,350.0,17.0,4.0,12.0,SP,telephony,10.0,0,5
5,delivered,281.76,4.0,credit_card,265.0,16.76,1.0,SP,51.0,582.0,1.0,11600.0,65.0,19.0,47.0,SP,cool_stuff,6.0,0,4
5,delivered,55.22,5.0,credit_card,39.99,15.23,1.0,GO,48.0,419.0,2.0,150.0,17.0,8.0,14.0,SP,telephony,11.0,0,4
1,delivered,55.78,1.0,boleto,48.0,7.78,1.0,SP,32.0,216.0,3.0,250.0,20.0,9.0,11.0,SP,fashion_bags_accessories,5.0,0,2
5,delivered,156.63,4.0,credit_card,144.99,11.64,1.0,SP,54.0,629.0,1.0,1050.0,36.0,24.0,22.0,SP,cool_stuff,10.0,0,5
5,delivered,64.0,4.0,credit_card,49.9,14.1,1.0,MG,36.0,412.0,5.0,150.0,16.0,5.0,20.0,SP,fashion_bags_accessories,12.0,0,5
5,delivered,566.29,8.0,credit_card,550.0,16.29,1.0,SP,33.0,623.0,1.0,425.0,19.0,13.0,16.0,SP,watches_gifts,5.0,0,6
5,delivered,91.49,3.0,credit_card,72.9,18.59,1.0,SP,57.0,840.0,1.0,5450.0,45.0,20.0,45.0,SP,auto,12.0,0,2
5,delivered,77.28,1.0,credit_card,57.9,19.38,1.0,SP,58.0,435.0,8.0,450.0,20.0,15.0,20.0,RS,garden_tools,11.0,0,0
5,delivered,300.49,6.0,credit_card,250.0,50.49,1.0,RJ,51.0,756.0,1.0,12250.0,45.0,35.0,45.0,SP,furniture_decor,12.0,0,6
4,delivered,631.59,1.0,boleto,599.0,32.59,1.0,PE,58.0,1346.0,3.0,3500.0,19.0,89.0,36.0,SP,construction_tools_construction,30.0,0,6
1,delivered,105.37,3.0,credit_card,89.99,15.38,1.0,PR,56.0,851.0,5.0,300.0,100.0,20.0,20.0,SP,sports_leisure,51.0,1,1
5,delivered,68.49,1.0,boleto,49.9,18.59,1.0,RJ,51.0,244.0,1.0,1000.0,20.0,20.0,20.0,SP,auto,15.0,0,3
5,delivered,75.38,1.0,credit_card,59.0,16.38,1.0,RJ,37.0,377.0,1.0,300.0,20.0,17.0,17.0,SP,sports_leisure,7.0,0,1
5,delivered,132.52,10.0,credit_card,70.0,62.52,1.0,BA,35.0,642.0,1.0,1000.0,20.0,20.0,20.0,RS,housewares,32.0,1,5
1,delivered,267.89,8.0,credit_card,249.7,18.19,1.0,BA,60.0,1596.0,1.0,620.0,20.0,13.0,13.0,SP,health_beauty,21.0,0,1
5,delivered,62.92,2.0,credit_card,46.4,16.52,1.0,SP,60.0,365.0,1.0,180.0,16.0,13.0,11.0,RJ,health_beauty,3.0,0,0
5,delivered,98.4,1.0,boleto,78.45,19.95,1.0,BA,44.0,373.0,3.0,3167.0,50.0,21.0,37.0,MG,stationery,10.0,0,4
1,delivered,53.95,4.0,credit_card,37.9,16.05,1.0,ES,19.0,740.0,6.0,300.0,17.0,28.0,11.0,SP,housewares,11.0,0,5
5,delivered,63.61,1.0,credit_card,49.9,13.71,1.0,SP,56.0,739.0,1.0,900.0,26.0,16.0,16.0,SP,electronics,7.0,0,0
5,delivered,93.89,1.0,credit_card,79.99,13.9,1.0,SP,54.0,1156.0,1.0,245.0,16.0,9.0,14.0,PR,stationery,10.0,0,4
5,delivered,21.77,2.0,credit_card,13.99,7.78,1.0,SP,54.0,935.0,1.0,50.0,16.0,5.0,11.0,SP,perfumery,4.0,0,3
5,delivered,85.16,2.0,credit_card,59.9,25.26,1.0,PR,41.0,799.0,1.0,7000.0,26.0,47.0,27.0,SP,housewares,11.0,0,5
5,delivered,78.42,1.0,boleto,59.9,18.52,1.0,RS,33.0,109.0,1.0,300.0,16.0,22.0,11.0,SP,garden_tools,8.0,0,1
5,delivered,237.26,4.0,credit_card,200.0,37.26,1.0,SP,56.0,621.0,1.0,10700.0,40.0,40.0,40.0,SP,baby,9.0,0,1
5,delivered,70.93,1.0,credit_card,59.9,11.03,1.0,RJ,36.0,681.0,1.0,100.0,20.0,15.0,15.0,RJ,perfumery,2.0,0,6
1,delivered,102.03,5.0,credit_card,89.9,12.13,1.0,SP,56.0,176.0,1.0,1825.0,53.0,10.0,40.0,SP,home_confort,8.0,0,5
4,delivered,49.51,1.0,boleto,34.99,14.52,1.0,MG,40.0,94.0,5.0,300.0,16.0,5.0,20.0,SP,furniture_decor,11.0,0,2
2,delivered,44.0,1.0,credit_card,29.9,14.1,1.0,SP,47.0,309.0,2.0,150.0,16.0,5.0,11.0,MG,computers_accessories,6.0,0,6
