order_id,payment_sequential,payment_installments,payment_value,payment_type_boleto,payment_type_credit_card,payment_type_debit_card,payment_type_not_defined,payment_type_voucher
ORD_62801,1,1,46.1,True,False,False,False,False
ORD_87761,1,1,193.65,True,False,False,False,False
ORD_1480,1,1,22.29,True,False,False,False,False
ORD_4823,1,1,109.72,False,True,False,False,False
ORD_97868,1,5,133.58,False,True,False,False,False
ORD_6146,1,10,1916.96,False,True,False,False,False
ORD_89220,1,2,161.86,False,True,False,False,False
ORD_68056,1,10,194.79,False,True,False,False,False
ORD_40143,1,3,175.38,False,True,False,False,False
ORD_8412,1,1,55.22,True,False,False,False,False
ORD_64187,1,2,327.19,False,True,False,False,False
ORD_2927,1,8,260.27,False,True,False,False,False
ORD_1276,1,5,144.11,False,True,False,False,False
ORD_21459,1,1,76.79,True,False,False,False,False
ORD_56647,1,9,97.46,False,True,False,False,False
ORD_54857,1,5,51.78,False,True,False,False,False
ORD_20531,1,1,56.22,False,True,False,False,False
ORD_50374,1,5,249.09,False,True,False,False,False
ORD_88946,1,3,74.03,False,True,False,False,False
ORD_40078,1,8,233.33,False,True,False,False,False
ORD_2990,4,1,83.59,False,False,False,False,True
ORD_17245,1,2,89.25,False,True,False,False,False
ORD_62197,1,1,28.47,False,True,False,False,False
ORD_1042,1,4,232.71,False,True,False,False,False
ORD_32872,1,1,64.74,False,True,False,False,False
ORD_72439,1,1,167.1,False,True,False,False,False
ORD_71883,1,1,51.75,True,False,False,False,False
ORD_20589,1,1,184.83,True,False,False,False,False
ORD_23611,1,1,53.9,False,True,False,False,False
ORD_84099,1,1,46.0,True,False,False,False,False
ORD_76488,1,1,57.68,True,False,False,False,False
ORD_23773,1,1,111.42,True,False,False,False,False
ORD_75821,1,1,41.29,True,False,False,False,False
ORD_23028,1,1,66.84,False,True,False,False,False
ORD_13737,1,1,55.0,True,False,False,False,False
ORD_4227,1,7,280.09,False,True,False,False,False
ORD_17808,1,8,126.43,False,True,False,False,False
ORD_4567,1,1,40.61,False,True,False,False,False
ORD_827,1,8,695.61,False,True,False,False,False
ORD_36446,1,1,98.14,False,True,False,False,False
ORD_19420,1,4,62.7,False,True,False,False,False
ORD_86182,1,1,21.38,False,True,False,False,False
ORD_29593,1,1,92.44,False,True,False,False,False
ORD_72188,1,1,19.29,False,True,False,False,False
ORD_49294,1,4,72.77,False,True,False,False,False
ORD_78327,1,2,129.55,False,True,False,False,False
ORD_87553,1,1,67.5,False,True,False,False,False
ORD_98954,1,1,81.31,False,True,False,False,False
ORD_52638,1,5,144.54,False,True,False,False,False
ORD_52572,1,1,52.68,True,False,False,False,False
ORD_4000,1,2,103.14,False,True,False,False,False
ORD_74235,1,1,43.0,True,False,False,False,False
ORD_39418,1,1,35.1,False,True,False,False,False
ORD_83133,1,1,151.82,False,True,False,False,False
ORD_21832,1,1,134.27,False,True,False,False,False
ORD_76137,1,6,200.13,False,True,False,False,False
ORD_24070,6,1,5.54,False,False,False,False,True
ORD_95555,1,2,71.51,False,True,False,False,False
ORD_15211,2,1,21.93,False,False,False,False,True
ORD_45223,1,8,402.34,False,True,False,False,False
ORD_10495,1,10,248.85,False,True,False,False,False
ORD_96759,1,1,345.03,True,False,False,False,False
ORD_75895,1,1,27.68,False,True,False,False,False
ORD_35278,1,2,29.33,False,True,False,False,False
ORD_12239,1,1,75.45,False,True,False,False,False
ORD_1895,1,6,362.93,False,True,False,False,False
ORD_98625,1,2,263.55,False,True,False,False,False
ORD_34534,1,1,53.9,False,True,False,False,False
ORD_64107,1,4,48.44,False,True,False,False,False
ORD_32410,1,1,129.49,False,True,False,False,False
ORD_50358,1,8,175.4,False,True,False,False,False
ORD_38955,1,1,32.51,False,False,False,False,True
ORD_57517,1,2,38.29,False,True,False,False,False
ORD_41572,1,1,175.02,False,True,False,False,False
ORD_68440,1,3,54.0,False,True,False,False,False
ORD_39936,1,4,85.81,False,True,False,False,False
ORD_14447,1,10,263.52,False,True,False,False,False
ORD_28280,1,1,16.98,True,False,False,False,False
ORD_18932,1,1,84.16,True,False,False,False,False
ORD_93265,1,9,98.83,False,True,False,False,False
ORD_42990,1,1,90.73,True,False,False,False,False
ORD_96904,1,1,7.61,False,True,False,False,False
ORD_63044,1,1,254.33,True,False,False,False,False
ORD_41065,1,1,165.8,False,True,False,False,False
ORD_30303,1,1,106.06,False,True,False,False,False
ORD_68817,1,2,28.42,False,True,False,False,False
ORD_79618,1,10,314.53,False,True,False,False,False
ORD_84825,1,1,97.09,False,True,False,False,False
ORD_94015,2,1,5.52,False,False,False,False,True
ORD_48874,1,3,180.18,False,True,False,False,False
ORD_24945,1,5,58.99,False,True,False,False,False
ORD_8901,1,1,62.5,True,False,False,False,False
ORD_7845,1,8,380.13,False,True,False,False,False
ORD_61370,1,1,32.77,False,True,False,False,False
ORD_29557,1,1,134.2,False,True,False,False,False
ORD_32445,1,2,65.46,False,True,False,False,False
ORD_60413,1,1,60.86,False,True,False,False,False
ORD_15629,2,1,92.2,False,False,False,False,True
ORD_74484,1,10,125.16,False,True,False,False,False
ORD_28159,1,1,144.39,True,False,False,False,False
ORD_43538,1,4,249.99,False,True,False,False,False
ORD_54508,1,4,196.35,False,True,False,False,False
ORD_10421,2,1,50.0,False,False,False,False,True
ORD_87922,1,1,70.02,False,True,False,False,False
ORD_57974,1,1,121.15,True,False,False,False,False
ORD_161,1,5,217.78,False,True,False,False,False
ORD_34496,1,1,37.23,True,False,False,False,False
ORD_42546,1,8,109.92,False,True,False,False,False
ORD_90145,1,2,125.8,False,True,False,False,False
ORD_44157,1,3,243.51,False,True,False,False,False
ORD_86196,1,1,41.13,False,True,False,False,False
ORD_24411,1,1,94.63,False,False,False,False,True
ORD_79218,1,1,69.32,False,True,False,False,False
ORD_86649,1,1,84.27,False,False,False,False,True
ORD_82809,1,1,27.39,False,True,False,False,False
ORD_94825,1,6,108.51,False,True,False,False,False
ORD_32816,1,2,30.13,False,True,False,False,False
ORD_68072,1,1,48.01,True,False,False,False,False
ORD_15658,1,10,317.3,False,True,False,False,False
ORD_65715,1,1,47.62,True,False,False,False,False
ORD_60340,1,1,85.62,False,True,False,False,False
ORD_22941,1,1,63.62,False,True,False,False,False
ORD_31592,1,2,28.73,False,True,False,False,False
ORD_67696,1,3,112.09,False,True,False,False,False
ORD_67888,1,5,149.14,False,True,False,False,False
ORD_56352,1,1,38.47,False,True,False,False,False
ORD_10646,1,1,77.69,False,True,False,False,False
ORD_1560,1,5,133.05,False,True,False,False,False
ORD_38172,1,1,29.68,False,True,False,False,False
ORD_56932,1,1,210.12,True,False,False,False,False
ORD_87040,1,6,207.18,False,True,False,False,False
ORD_43559,1,1,82.83,False,True,False,False,False
ORD_27881,1,1,122.41,False,True,False,False,False
ORD_94235,1,5,720.77,False,True,False,False,False
ORD_46300,1,5,166.11,False,True,False,False,False
ORD_25933,14,1,0.0,False,False,False,False,True
ORD_93885,1,4,207.56,False,True,False,False,False
ORD_4786,1,3,31.28,False,True,False,False,False
ORD_27014,1,1,120.8,True,False,False,False,False
ORD_85172,1,5,226.13,False,True,False,False,False
ORD_573,1,1,126.33,True,False,False,False,False
ORD_56988,1,10,151.3,False,True,False,False,False
ORD_47478,1,1,79.72,True,False,False,False,False
ORD_85269,1,1,122.5,True,False,False,False,False
ORD_45060,1,4,99.75,False,True,False,False,False
ORD_69689,1,1,133.76,False,True,False,False,False
ORD_46028,1,5,784.9,False,True,False,False,False
ORD_47440,1,4,92.57,False,True,False,False,False
ORD_7481,1,3,32.59,False,True,False,False,False
ORD_73919,1,1,31.77,False,True,False,False,False
ORD_84151,1,2,173.88,False,True,False,False,False
ORD_45519,1,2,76.76,False,True,False,False,False
ORD_54482,1,2,53.11,False,True,False,False,False
ORD_42592,1,6,650.34,False,True,False,False,False
ORD_34796,1,1,68.12,True,False,False,False,False
ORD_35036,1,5,67.62,False,True,False,False,False
ORD_69531,1,1,411.21,False,True,False,False,False
ORD_71508,1,1,23.29,True,False,False,False,False
ORD_67854,1,4,193.39,False,True,False,False,False
ORD_49579,1,1,87.43,True,False,False,False,False
ORD_75200,1,5,57.1,False,True,False,False,False
ORD_96669,1,1,31.75,True,False,False,False,False
ORD_12729,1,5,187.37,False,True,False,False,False
ORD_11720,1,1,206.97,True,False,False,False,False
ORD_34400,1,1,13.68,False,True,False,False,False
ORD_22667,1,1,85.81,True,False,False,False,False
ORD_82004,2,1,51.67,False,False,False,False,True
ORD_8029,1,3,115.45,False,True,False,False,False
ORD_43439,2,1,84.98,False,False,False,False,True
ORD_5073,1,3,36.85,False,True,False,False,False
ORD_81757,1,9,95.73,False,True,False,False,False
ORD_84294,1,3,140.52,False,True,False,False,False
ORD_14970,1,2,55.79,False,True,False,False,False
ORD_50971,1,1,35.22,True,False,False,False,False
ORD_35603,1,1,43.37,True,False,False,False,False
ORD_2077,1,3,32.11,False,True,False,False,False
ORD_1855,1,7,149.0,False,True,False,False,False
ORD_408,1,10,2751.24,False,True,False,False,False
ORD_39660,1,8,199.24,False,True,False,False,False
ORD_23881,1,1,55.13,True,False,False,False,False
ORD_39022,1,1,263.24,True,False,False,False,False
ORD_50861,1,1,690.0,True,False,False,False,False
ORD_27063,5,1,9.76,False,False,False,False,True
ORD_92184,1,1,48.69,False,True,False,False,False
ORD_15532,1,7,257.34,False,True,False,False,False
ORD_63604,1,1,335.18,True,False,False,False,False
ORD_86148,1,4,127.0,False,True,False,False,False
ORD_23383,1,10,623.7,False,True,False,False,False
ORD_66804,3,1,14.7,False,False,False,False,True
ORD_49962,1,1,42.77,True,False,False,False,False
ORD_96378,1,1,36.72,True,False,False,False,False
ORD_9159,1,1,138.54,True,False,False,False,False
ORD_57806,1,6,168.2,False,True,False,False,False
ORD_98482,1,5,58.39,False,True,False,False,False
ORD_51263,1,3,36.78,False,True,False,False,False
ORD_66911,1,2,43.04,False,True,False,False,False
ORD_46532,1,1,31.75,True,False,False,False,False
ORD_77160,1,1,45.69,False,True,False,False,False
ORD_64515,1,6,70.82,False,True,False,False,False
ORD_43669,1,1,50.87,False,True,False,False,False
ORD_47096,1,3,214.8,False,True,False,False,False
ORD_86149,1,1,881.99,False,False,False,False,True
ORD_64677,1,10,363.06,False,True,False,False,False
ORD_188,1,4,389.82,False,True,False,False,False
ORD_80527,1,2,143.81,False,True,False,False,False
ORD_62068,1,4,350.56,False,True,False,False,False
ORD_8894,1,4,100.3,False,True,False,False,False
ORD_52391,1,2,184.82,False,True,False,False,False
ORD_3898,1,3,80.98,False,True,False,False,False
ORD_44576,1,1,48.3,False,True,False,False,False
ORD_59531,1,1,68.4,False,True,False,False,False
ORD_34827,3,1,6.13,False,False,False,False,True
ORD_35004,2,1,14.98,False,False,False,False,True
ORD_61012,1,6,340.13,False,True,False,False,False
ORD_90531,1,3,73.84,False,True,False,False,False
ORD_412,1,5,355.77,False,True,False,False,False
ORD_89538,1,8,149.58,False,True,False,False,False
ORD_93394,1,2,130.24,False,True,False,False,False
ORD_56308,1,3,87.99,False,True,False,False,False
ORD_67183,1,3,53.62,False,True,False,False,False
ORD_9263,1,1,93.56,False,True,False,False,False
ORD_95456,1,1,216.15,False,True,False,False,False
ORD_49606,1,10,478.33,False,True,False,False,False
ORD_26120,1,3,59.42,False,True,False,False,False
ORD_92118,1,3,64.1,False,True,False,False,False
ORD_12891,1,6,79.56,False,True,False,False,False
ORD_5041,1,2,68.35,False,True,False,False,False
ORD_17724,1,1,76.08,False,True,False,False,False
ORD_38517,4,1,20.0,False,False,False,False,True
ORD_67924,1,1,79.0,True,False,False,False,False
ORD_88867,1,1,99.9,False,True,False,False,False
ORD_43091,1,1,97.78,True,False,False,False,False
ORD_24290,1,1,99.34,True,False,False,False,False
ORD_60271,1,1,59.96,False,True,False,False,False
ORD_9276,1,1,37.09,False,True,False,False,False
ORD_18874,1,2,68.13,False,True,False,False,False
ORD_65377,1,1,204.66,False,True,False,False,False
ORD_38925,1,3,335.47,False,True,False,False,False
ORD_61167,1,1,156.77,True,False,False,False,False
ORD_65130,1,1,92.54,False,True,False,False,False
ORD_66567,1,1,124.53,True,False,False,False,False
ORD_32402,1,3,65.53,False,True,False,False,False
ORD_65924,1,8,210.62,False,True,False,False,False
ORD_38870,1,10,180.31,False,True,False,False,False
ORD_42536,1,1,189.28,False,True,False,False,False
ORD_61920,1,1,76.02,False,True,False,False,False
ORD_4701,1,3,70.03,False,True,False,False,False
ORD_56884,1,1,124.85,False,True,False,False,False
ORD_98389,1,1,2.41,False,True,False,False,False
ORD_56708,1,8,164.8,False,True,False,False,False
ORD_80168,1,1,46.69,False,True,False,False,False
ORD_30605,2,1,79.9,False,False,False,False,True
ORD_79812,1,1,44.24,False,True,False,False,False
ORD_47169,1,1,31.22,True,False,False,False,False
ORD_61206,1,2,154.09,False,True,False,False,False
ORD_48016,1,5,509.2,False,True,False,False,False
ORD_8271,1,1,69.15,False,False,False,False,True
ORD_2348,1,10,113.25,False,True,False,False,False
ORD_13050,1,2,112.08,False,True,False,False,False
ORD_69009,1,1,49.01,False,True,False,False,False
ORD_23791,1,1,35.1,True,False,False,False,False
ORD_22785,1,1,98.26,True,False,False,False,False
ORD_58650,1,10,339.94,False,True,False,False,False
ORD_90724,1,1,39.01,False,True,False,False,False
ORD_89670,1,1,94.83,True,False,False,False,False
ORD_75043,1,1,152.76,False,True,False,False,False
ORD_67593,1,3,596.62,False,True,False,False,False
ORD_24946,1,1,306.78,False,True,False,False,False
ORD_69715,1,3,228.56,False,True,False,False,False
ORD_52386,1,1,56.88,False,True,False,False,False
ORD_33820,1,2,100.67,False,True,False,False,False
ORD_10099,1,1,237.99,True,False,False,False,False
ORD_43497,1,1,63.1,True,False,False,False,False
ORD_11109,1,6,237.63,False,True,False,False,False
ORD_34294,1,2,151.9,False,True,False,False,False
ORD_56079,1,3,431.65,False,True,False,False,False
ORD_52061,1,5,55.91,False,True,False,False,False
ORD_74673,1,1,115.45,True,False,False,False,False
ORD_64274,1,4,63.28,False,True,False,False,False
ORD_72511,1,4,240.76,False,True,False,False,False
ORD_9574,1,1,77.57,False,True,False,False,False
ORD_6480,1,1,96.88,True,False,False,False,False
ORD_44240,1,2,60.0,False,True,False,False,False
ORD_57837,1,3,79.16,False,True,False,False,False
ORD_88848,1,1,127.5,False,True,False,False,False
ORD_89287,1,1,156.94,False,True,False,False,False
ORD_39159,1,3,97.87,False,True,False,False,False
ORD_63401,1,6,121.94,False,True,False,False,False
ORD_44380,1,1,151.55,False,True,False,False,False
ORD_7966,1,1,40.13,True,False,False,False,False
ORD_79651,1,4,272.36,False,True,False,False,False
ORD_7225,1,1,54.13,False,True,False,False,False
ORD_17891,1,2,45.22,False,True,False,False,False
ORD_42994,1,2,216.18,False,True,False,False,False
ORD_69527,1,4,68.04,False,True,False,False,False
ORD_10279,1,1,183.32,True,False,False,False,False
ORD_18465,1,4,85.41,False,True,False,False,False
ORD_25563,1,1,98.14,True,False,False,False,False
ORD_21039,1,1,133.85,False,True,False,False,False
ORD_1327,1,1,23.68,False,True,False,False,False
ORD_33455,1,10,105.51,False,True,False,False,False
ORD_55602,1,1,76.01,False,True,False,False,False
ORD_46164,1,8,91.16,False,True,False,False,False
ORD_28035,1,1,143.49,False,True,False,False,False
ORD_47011,1,10,217.74,False,True,False,False,False
ORD_72491,1,1,99.45,False,False,True,False,False
ORD_73167,1,9,93.48,False,True,False,False,False
ORD_14734,1,3,178.35,False,True,False,False,False
ORD_5098,1,1,219.58,False,True,False,False,False
ORD_70984,1,4,51.68,False,True,False,False,False
ORD_30752,1,6,65.79,False,True,False,False,False
ORD_17053,1,2,195.0,False,True,False,False,False
ORD_66626,1,1,72.75,False,True,False,False,False
ORD_60486,1,3,53.23,False,True,False,False,False
ORD_34049,1,3,76.65,False,True,False,False,False
ORD_91311,2,10,774.47,False,True,False,False,False
ORD_79903,1,5,511.32,False,True,False,False,False
ORD_70910,1,1,66.69,False,False,True,False,False
ORD_40039,1,1,267.5,False,True,False,False,False
ORD_55037,1,1,72.9,False,True,False,False,False
ORD_7892,1,1,85.14,False,True,False,False,False
ORD_22104,1,3,149.31,False,True,False,False,False
ORD_81568,1,8,118.35,False,True,False,False,False
ORD_74494,1,8,255.75,False,True,False,False,False
ORD_35760,1,1,87.04,False,True,False,False,False
ORD_4029,1,4,70.44,False,True,False,False,False
ORD_32490,1,2,200.61,False,True,False,False,False
ORD_71676,1,3,83.56,False,True,False,False,False
ORD_64764,6,1,12.81,False,False,False,False,True
ORD_82971,1,6,308.42,False,True,False,False,False
ORD_31901,1,1,178.84,False,True,False,False,False
ORD_1544,1,2,116.12,False,True,False,False,False
ORD_77208,1,1,366.08,True,False,False,False,False
ORD_41084,2,1,299.15,False,False,False,False,True
ORD_11946,1,1,54.23,False,True,False,False,False
ORD_42757,1,10,111.8,False,True,False,False,False
ORD_66891,1,1,155.63,True,False,False,False,False
ORD_29060,1,1,168.19,True,False,False,False,False
ORD_25791,1,2,46.28,False,True,False,False,False
ORD_44761,1,1,49.92,True,False,False,False,False
ORD_10897,1,1,177.11,True,False,False,False,False
ORD_7814,1,3,39.61,False,True,False,False,False
ORD_80061,1,1,101.1,False,True,False,False,False
ORD_50239,1,1,65.09,False,True,False,False,False
ORD_23534,1,1,141.92,True,False,False,False,False
ORD_12368,1,2,93.66,False,True,False,False,False
ORD_36591,1,6,158.98,False,True,False,False,False
ORD_5693,1,8,84.52,False,True,False,False,False
ORD_55277,2,1,23.0,False,False,False,False,True
ORD_85630,1,5,176.17,False,True,False,False,False
ORD_45871,1,10,319.34,False,True,False,False,False
ORD_75579,1,1,78.62,False,True,False,False,False
ORD_83151,2,1,2.44,False,False,False,False,True
ORD_49044,1,2,93.91,False,True,False,False,False
ORD_89551,1,10,920.2,False,True,False,False,False
ORD_79097,1,2,56.99,False,True,False,False,False
ORD_27967,1,2,157.32,False,True,False,False,False
