product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,product_category_name_english
PRO_4053,cool_stuff,23.0,572.0,2.0,200.0,23.0,15.0,15.0,20
PRO_4054,utilidades_domesticas,36.0,566.0,3.0,300.0,40.0,5.0,40.0,49
PRO_4055,fashion_bolsas_e_acessorios,59.0,745.0,3.0,900.0,43.0,16.0,27.0,28
PRO_4056,utilidades_domesticas,48.0,546.0,1.0,5675.0,25.0,25.0,60.0,49
PRO_4057,automotivo,58.0,1658.0,3.0,200.0,25.0,7.0,12.0,5
PRO_4058,beleza_saude,51.0,641.0,1.0,500.0,20.0,12.0,13.0,43
PRO_4059,moveis_decoracao,56.0,1722.0,2.0,600.0,52.0,11.0,11.0,39
PRO_4060,eletronicos,54.0,799.0,2.0,600.0,16.0,16.0,11.0,26
PRO_4061,bebes,51.0,410.0,1.0,550.0,43.0,25.0,33.0,6
PRO_4062,esporte_lazer,60.0,794.0,1.0,400.0,27.0,9.0,14.0,65
PRO_4063,moveis_decoracao,60.0,2138.0,2.0,400.0,69.0,11.0,11.0,39
PRO_4064,beleza_saude,49.0,3265.0,2.0,633.0,18.0,16.0,14.0,43
PRO_4065,construcao_ferramentas_jardim,52.0,646.0,2.0,1225.0,45.0,28.0,28.0,21
PRO_4066,moveis_decoracao,53.0,770.0,1.0,13650.0,45.0,35.0,45.0,39
PRO_4067,relogios_presentes,58.0,171.0,2.0,200.0,16.0,2.0,11.0,71
PRO_4068,instrumentos_musicais,58.0,652.0,1.0,2138.0,71.0,13.0,47.0,56
PRO_4069,casa_conforto,52.0,181.0,1.0,2200.0,54.0,9.0,28.0,47
PRO_4070,utilidades_domesticas,52.0,267.0,2.0,10550.0,30.0,50.0,30.0,49
PRO_4071,beleza_saude,27.0,1198.0,2.0,1150.0,26.0,12.0,24.0,43
PRO_4072,utilidades_domesticas,43.0,475.0,1.0,600.0,25.0,8.0,15.0,49
PRO_4073,beleza_saude,46.0,648.0,3.0,1100.0,32.0,8.0,38.0,43
PRO_4074,esporte_lazer,33.0,829.0,1.0,600.0,22.0,14.0,22.0,65
PRO_4075,fashion_bolsas_e_acessorios,50.0,504.0,2.0,200.0,16.0,16.0,16.0,28
PRO_4076,papelaria,57.0,513.0,9.0,600.0,35.0,35.0,20.0,66
PRO_4077,informatica_acessorios,48.0,343.0,4.0,300.0,22.0,12.0,20.0,15
PRO_4078,utilidades_domesticas,53.0,537.0,1.0,1150.0,25.0,6.0,20.0,49
PRO_4079,cool_stuff,26.0,2532.0,1.0,2035.0,27.0,13.0,15.0,20
PRO_4080,moveis_decoracao,59.0,729.0,2.0,2300.0,33.0,12.0,33.0,39
PRO_4081,brinquedos,42.0,314.0,2.0,450.0,27.0,11.0,13.0,69
PRO_4082,moveis_decoracao,52.0,2057.0,2.0,700.0,60.0,7.0,14.0,39
PRO_4083,esporte_lazer,56.0,1026.0,1.0,150.0,17.0,15.0,16.0,65
PRO_4084,utilidades_domesticas,31.0,1507.0,3.0,9900.0,53.0,30.0,34.0,49
PRO_4085,informatica_acessorios,58.0,565.0,2.0,250.0,16.0,5.0,11.0,15
PRO_4086,cama_mesa_banho,50.0,228.0,1.0,200.0,32.0,3.0,23.0,7
PRO_4087,telefonia_fixa,53.0,627.0,1.0,500.0,17.0,13.0,14.0,34
PRO_4088,instrumentos_musicais,59.0,477.0,2.0,7450.0,40.0,40.0,40.0,56
PRO_4089,moveis_decoracao,57.0,2115.0,2.0,600.0,68.0,8.0,13.0,39
PRO_4090,cama_mesa_banho,44.0,146.0,1.0,2067.0,38.0,5.0,35.0,7
PRO_4091,telefonia,59.0,508.0,3.0,300.0,17.0,4.0,12.0,68
PRO_4092,ferramentas_jardim,30.0,139.0,1.0,600.0,24.0,22.0,24.0,42
PRO_4093,perfumaria,44.0,741.0,2.0,200.0,16.0,7.0,14.0,59
PRO_4094,automotivo,56.0,762.0,5.0,50.0,24.0,2.0,17.0,5
PRO_4095,brinquedos,33.0,1130.0,1.0,1750.0,34.0,19.0,21.0,69
PRO_4096,fashion_bolsas_e_acessorios,32.0,216.0,3.0,250.0,20.0,9.0,11.0,28
PRO_4097,utilidades_domesticas,42.0,566.0,2.0,2250.0,52.0,3.0,32.0,49
PRO_4098,moveis_sala,58.0,487.0,5.0,3300.0,46.0,9.0,56.0,40
PRO_4099,informatica_acessorios,40.0,260.0,5.0,200.0,16.0,4.0,13.0,15
PRO_4100,telefonia,58.0,1568.0,1.0,150.0,18.0,6.0,20.0,68
PRO_4101,perfumaria,37.0,584.0,1.0,457.0,23.0,14.0,19.0,59
PRO_4102,unknown,51.0,595.0,1.0,1600.0,45.0,25.0,25.0,70
PRO_4103,papelaria,59.0,202.0,3.0,300.0,24.0,7.0,14.0,66
PRO_4104,utilidades_domesticas,39.0,518.0,1.0,5100.0,60.0,17.0,90.0,49
PRO_4105,telefonia,28.0,466.0,1.0,200.0,19.0,6.0,15.0,68
PRO_4106,relogios_presentes,33.0,169.0,1.0,530.0,17.0,12.0,17.0,71
PRO_4107,brinquedos,47.0,1375.0,1.0,3000.0,33.0,37.0,22.0,69
PRO_4108,utilidades_domesticas,54.0,288.0,1.0,300.0,25.0,20.0,20.0,49
PRO_4109,automotivo,60.0,1469.0,4.0,550.0,36.0,8.0,15.0,5
PRO_4110,moveis_decoracao,61.0,157.0,9.0,3400.0,41.0,15.0,25.0,39
PRO_4111,esporte_lazer,30.0,2162.0,1.0,1563.0,20.0,16.0,17.0,65
PRO_4112,esporte_lazer,38.0,989.0,5.0,3400.0,45.0,15.0,35.0,65
PRO_4113,livros_interesse_geral,44.0,237.0,1.0,364.0,20.0,25.0,11.0,8
PRO_4114,casa_conforto,32.0,373.0,1.0,1500.0,45.0,30.0,45.0,47
PRO_4115,pet_shop,56.0,486.0,1.0,26700.0,80.0,41.0,46.0,60
PRO_4116,beleza_saude,52.0,1151.0,1.0,300.0,16.0,20.0,15.0,43
PRO_4117,relogios_presentes,42.0,802.0,2.0,331.0,19.0,13.0,13.0,71
PRO_4118,cama_mesa_banho,55.0,137.0,2.0,333.0,30.0,4.0,26.0,7
PRO_4119,utilidades_domesticas,50.0,365.0,1.0,21400.0,48.0,65.0,48.0,49
PRO_4120,automotivo,21.0,2566.0,1.0,20100.0,61.0,61.0,37.0,5
PRO_4121,automotivo,56.0,374.0,4.0,150.0,17.0,21.0,15.0,5
PRO_4122,eletronicos,59.0,2148.0,3.0,717.0,20.0,7.0,15.0,26
PRO_4123,beleza_saude,56.0,389.0,1.0,250.0,16.0,5.0,15.0,43
PRO_4124,informatica_acessorios,57.0,245.0,1.0,500.0,18.0,9.0,16.0,15
PRO_4125,informatica_acessorios,59.0,1392.0,4.0,350.0,17.0,7.0,13.0,15
PRO_4126,automotivo,34.0,364.0,1.0,800.0,20.0,10.0,20.0,5
PRO_4127,eletronicos,54.0,126.0,1.0,200.0,22.0,12.0,16.0,26
PRO_4128,ferramentas_jardim,45.0,2121.0,1.0,6050.0,18.0,39.0,31.0,42
PRO_4129,esporte_lazer,60.0,856.0,5.0,300.0,20.0,7.0,15.0,65
PRO_4130,papelaria,46.0,259.0,1.0,350.0,25.0,10.0,20.0,66
PRO_4131,beleza_saude,45.0,1982.0,1.0,2200.0,35.0,10.0,18.0,43
PRO_4132,esporte_lazer,26.0,438.0,1.0,757.0,22.0,6.0,20.0,65
PRO_4133,utilidades_domesticas,57.0,403.0,2.0,200.0,28.0,5.0,15.0,49
PRO_4134,esporte_lazer,30.0,395.0,1.0,204.0,19.0,17.0,16.0,65
PRO_4135,beleza_saude,22.0,1301.0,2.0,250.0,16.0,6.0,11.0,43
PRO_4136,pet_shop,55.0,833.0,14.0,7300.0,33.0,30.0,44.0,60
PRO_4137,automotivo,58.0,1145.0,6.0,3850.0,53.0,43.0,11.0,5
PRO_4138,unknown,51.0,595.0,1.0,200.0,28.0,9.0,18.0,70
PRO_4139,ferramentas_jardim,38.0,437.0,1.0,1900.0,45.0,6.0,20.0,42
PRO_4140,informatica_acessorios,20.0,398.0,2.0,650.0,16.0,6.0,20.0,15
PRO_4141,cama_mesa_banho,51.0,739.0,1.0,1300.0,20.0,40.0,20.0,7
PRO_4142,relogios_presentes,58.0,568.0,1.0,100.0,20.0,7.0,15.0,71
PRO_4143,bebes,44.0,385.0,6.0,14675.0,55.0,64.0,52.0,6
PRO_4144,moveis_escritorio,39.0,2419.0,1.0,20500.0,58.0,28.0,58.0,57
PRO_4145,moveis_quarto,57.0,589.0,1.0,1450.0,50.0,8.0,40.0,38
PRO_4146,livros_tecnicos,25.0,1002.0,1.0,2000.0,30.0,4.0,23.0,10
PRO_4147,automotivo,45.0,1283.0,5.0,175.0,25.0,25.0,25.0,5
PRO_4148,moveis_decoracao,63.0,1700.0,1.0,700.0,60.0,11.0,20.0,39
PRO_4149,automotivo,29.0,1641.0,3.0,100.0,16.0,16.0,16.0,5
PRO_4150,automotivo,56.0,3460.0,3.0,50.0,16.0,12.0,12.0,5
PRO_4151,moveis_escritorio,44.0,787.0,1.0,12100.0,54.0,40.0,52.0,57
PRO_4152,beleza_saude,52.0,1013.0,3.0,525.0,30.0,6.0,13.0,43
PRO_4153,beleza_saude,42.0,693.0,1.0,1250.0,30.0,12.0,16.0,43
PRO_4154,telefonia,58.0,1566.0,1.0,150.0,18.0,6.0,11.0,68
PRO_4155,fashion_underwear_e_moda_praia,41.0,1032.0,3.0,300.0,30.0,30.0,30.0,33
PRO_4156,moveis_escritorio,62.0,1139.0,1.0,8900.0,53.0,50.0,16.0,57
PRO_4157,musica,55.0,435.0,1.0,400.0,25.0,10.0,18.0,55
PRO_4158,cama_mesa_banho,53.0,495.0,1.0,650.0,30.0,4.0,19.0,7
PRO_4159,bebes,34.0,775.0,1.0,625.0,23.0,22.0,11.0,6
PRO_4160,moveis_decoracao,38.0,1112.0,1.0,1700.0,80.0,20.0,20.0,39
PRO_4161,moveis_decoracao,49.0,617.0,1.0,1050.0,30.0,35.0,30.0,39
PRO_4162,beleza_saude,63.0,416.0,3.0,100.0,16.0,5.0,20.0,43
PRO_4163,beleza_saude,60.0,3504.0,4.0,9500.0,95.0,15.0,65.0,43
PRO_4164,esporte_lazer,38.0,141.0,1.0,300.0,20.0,20.0,11.0,65
PRO_4165,moveis_decoracao,27.0,296.0,1.0,350.0,17.0,26.0,17.0,39
PRO_4166,automotivo,57.0,1970.0,4.0,1550.0,27.0,24.0,27.0,5
PRO_4167,informatica_acessorios,59.0,465.0,2.0,100.0,37.0,6.0,12.0,15
PRO_4168,moveis_decoracao,46.0,210.0,2.0,417.0,21.0,21.0,22.0,39
PRO_4169,fashion_bolsas_e_acessorios,60.0,615.0,1.0,250.0,22.0,10.0,15.0,28
PRO_4170,moveis_decoracao,40.0,3164.0,2.0,600.0,20.0,60.0,20.0,39
PRO_4171,relogios_presentes,36.0,427.0,1.0,250.0,16.0,15.0,15.0,71
PRO_4172,relogios_presentes,60.0,517.0,3.0,750.0,48.0,16.0,25.0,71
PRO_4173,consoles_games,32.0,265.0,1.0,600.0,22.0,9.0,12.0,16
PRO_4174,brinquedos,33.0,762.0,2.0,1200.0,20.0,25.0,58.0,69
PRO_4175,fashion_calcados,57.0,404.0,4.0,1500.0,22.0,12.0,33.0,31
PRO_4176,cama_mesa_banho,59.0,81.0,1.0,400.0,20.0,2.0,15.0,7
PRO_4177,moveis_decoracao,57.0,268.0,1.0,1500.0,40.0,6.0,32.0,39
PRO_4178,beleza_saude,59.0,1515.0,1.0,138.0,12.0,9.0,18.0,43
PRO_4179,beleza_saude,56.0,3893.0,6.0,300.0,30.0,15.0,15.0,43
PRO_4180,utilidades_domesticas,51.0,396.0,1.0,1750.0,45.0,21.0,26.0,49
PRO_4181,informatica_acessorios,55.0,2880.0,6.0,1525.0,17.0,24.0,24.0,15
PRO_4182,automotivo,20.0,908.0,1.0,75.0,17.0,8.0,13.0,5
PRO_4183,utilidades_domesticas,50.0,979.0,2.0,700.0,30.0,30.0,30.0,49
PRO_4184,relogios_presentes,47.0,340.0,3.0,550.0,20.0,16.0,17.0,71
PRO_4185,market_place,58.0,1101.0,1.0,3600.0,19.0,30.0,26.0,54
PRO_4186,beleza_saude,48.0,444.0,1.0,30000.0,55.0,75.0,61.0,43
PRO_4187,brinquedos,56.0,1113.0,9.0,260.0,22.0,4.0,22.0,69
PRO_4188,informatica_acessorios,51.0,727.0,1.0,450.0,18.0,16.0,17.0,15
PRO_4189,esporte_lazer,39.0,513.0,1.0,1688.0,23.0,17.0,22.0,65
PRO_4190,moveis_decoracao,43.0,642.0,2.0,1000.0,100.0,11.0,20.0,39
PRO_4191,papelaria,58.0,264.0,6.0,2200.0,30.0,60.0,19.0,66
PRO_4192,moveis_decoracao,60.0,2010.0,2.0,3000.0,69.0,11.0,11.0,39
PRO_4193,instrumentos_musicais,49.0,1051.0,1.0,594.0,20.0,15.0,16.0,56
PRO_4194,perfumaria,46.0,565.0,1.0,75.0,18.0,9.0,16.0,59
PRO_4195,ferramentas_jardim,43.0,452.0,1.0,2350.0,30.0,12.0,15.0,42
PRO_4196,relogios_presentes,49.0,364.0,1.0,250.0,40.0,10.0,25.0,71
PRO_4197,relogios_presentes,58.0,441.0,3.0,1700.0,31.0,5.0,31.0,71
PRO_4198,bebes,60.0,1212.0,4.0,1200.0,28.0,13.0,21.0,6
PRO_4199,relogios_presentes,48.0,361.0,2.0,200.0,31.0,4.0,13.0,71
PRO_4200,brinquedos,46.0,1156.0,1.0,400.0,17.0,10.0,12.0,69
PRO_4201,utilidades_domesticas,55.0,93.0,2.0,1300.0,37.0,37.0,37.0,49
PRO_4202,telefonia,54.0,172.0,2.0,150.0,20.0,5.0,12.0,68
PRO_4203,fashion_bolsas_e_acessorios,30.0,815.0,1.0,100.0,16.0,5.0,16.0,28
PRO_4204,automotivo,56.0,614.0,1.0,5150.0,60.0,12.0,60.0,5
PRO_4205,beleza_saude,60.0,365.0,1.0,180.0,16.0,13.0,11.0,43
PRO_4206,alimentos,57.0,606.0,3.0,150.0,22.0,4.0,17.0,36
PRO_4207,automotivo,58.0,581.0,3.0,100.0,24.0,2.0,17.0,5
PRO_4208,fashion_bolsas_e_acessorios,52.0,830.0,5.0,200.0,20.0,20.0,12.0,28
PRO_4209,automotivo,49.0,382.0,2.0,4900.0,31.0,31.0,31.0,5
PRO_4210,beleza_saude,36.0,749.0,2.0,350.0,22.0,12.0,17.0,43
PRO_4211,cama_mesa_banho,41.0,627.0,1.0,4442.0,57.0,36.0,42.0,7
PRO_4212,alimentos,26.0,993.0,1.0,400.0,19.0,19.0,14.0,36
PRO_4213,artigos_de_festas,58.0,1729.0,2.0,350.0,16.0,12.0,14.0,58
PRO_4214,esporte_lazer,48.0,1102.0,1.0,1400.0,41.0,6.0,33.0,65
PRO_4215,eletrodomesticos,60.0,277.0,1.0,200.0,27.0,13.0,17.0,44
PRO_4216,cama_mesa_banho,26.0,393.0,2.0,623.0,30.0,7.0,31.0,7
PRO_4217,telefonia,57.0,607.0,1.0,100.0,16.0,11.0,9.0,68
PRO_4218,fashion_bolsas_e_acessorios,46.0,1437.0,1.0,300.0,16.0,2.0,20.0,28
PRO_4219,automotivo,58.0,237.0,1.0,100.0,16.0,8.0,16.0,5
PRO_4220,cama_mesa_banho,39.0,364.0,1.0,6300.0,51.0,22.0,36.0,7
PRO_4221,utilidades_domesticas,58.0,451.0,4.0,8575.0,33.0,48.0,38.0,49
PRO_4222,utilidades_domesticas,21.0,853.0,1.0,250.0,16.0,16.0,16.0,49
PRO_4223,climatizacao,52.0,346.0,3.0,250.0,22.0,11.0,16.0,1
PRO_4224,automotivo,56.0,1498.0,2.0,550.0,21.0,18.0,13.0,5
PRO_4225,moveis_escritorio,44.0,1208.0,1.0,11350.0,63.0,61.0,24.0,57
PRO_4226,relogios_presentes,57.0,462.0,1.0,475.0,26.0,13.0,16.0,71
PRO_4227,papelaria,57.0,1682.0,1.0,7200.0,43.0,23.0,33.0,66
PRO_4228,pet_shop,49.0,683.0,1.0,11100.0,52.0,52.0,36.0,60
PRO_4229,cama_mesa_banho,55.0,739.0,1.0,1500.0,20.0,40.0,20.0,7
PRO_4230,brinquedos,32.0,1207.0,1.0,650.0,20.0,20.0,20.0,69
PRO_4231,consoles_games,25.0,1100.0,4.0,183.0,20.0,8.0,16.0,16
PRO_4232,beleza_saude,40.0,1102.0,1.0,2175.0,36.0,11.0,19.0,43
PRO_4233,telefonia,49.0,498.0,1.0,100.0,19.0,4.0,20.0,68
PRO_4234,bebidas,58.0,3337.0,4.0,475.0,24.0,16.0,19.0,24
PRO_4235,relogios_presentes,56.0,633.0,1.0,400.0,20.0,13.0,13.0,71
PRO_4236,papelaria,47.0,329.0,2.0,250.0,20.0,20.0,20.0,66
PRO_4237,fashion_bolsas_e_acessorios,48.0,731.0,1.0,250.0,16.0,2.0,11.0,28
PRO_4238,informatica_acessorios,20.0,1069.0,3.0,200.0,16.0,25.0,15.0,15
PRO_4239,esporte_lazer,41.0,936.0,1.0,6300.0,101.0,16.0,25.0,65
PRO_4240,beleza_saude,62.0,3074.0,1.0,1750.0,16.0,16.0,15.0,43
PRO_4241,papelaria,59.0,315.0,4.0,5750.0,60.0,20.0,29.0,66
PRO_4242,informatica_acessorios,31.0,589.0,2.0,240.0,18.0,10.0,14.0,15
PRO_4243,beleza_saude,50.0,2352.0,1.0,1083.0,19.0,18.0,18.0,43
PRO_4244,esporte_lazer,54.0,794.0,1.0,10750.0,30.0,20.0,30.0,65
PRO_4245,eletronicos,60.0,3007.0,6.0,1571.0,18.0,6.0,18.0,26
PRO_4246,brinquedos,53.0,436.0,3.0,290.0,17.0,7.0,13.0,69
PRO_4247,automotivo,55.0,790.0,3.0,100.0,24.0,13.0,19.0,5
PRO_4248,relogios_presentes,55.0,175.0,8.0,250.0,16.0,2.0,11.0,71
PRO_4249,informatica_acessorios,45.0,599.0,1.0,500.0,16.0,2.0,11.0,15
PRO_4250,automotivo,52.0,553.0,9.0,650.0,16.0,29.0,22.0,5
PRO_4251,moveis_decoracao,59.0,316.0,3.0,11400.0,60.0,6.0,60.0,39
PRO_4252,automotivo,53.0,578.0,3.0,1350.0,30.0,20.0,30.0,5
PRO_4253,fashion_bolsas_e_acessorios,57.0,349.0,2.0,5000.0,100.0,80.0,11.0,28
PRO_4254,brinquedos,49.0,1230.0,7.0,3500.0,30.0,30.0,30.0,69
PRO_4255,moveis_decoracao,63.0,233.0,11.0,1500.0,42.0,14.0,32.0,39
PRO_4256,cool_stuff,57.0,1003.0,4.0,200.0,30.0,20.0,40.0,20
PRO_4257,utilidades_domesticas,60.0,416.0,2.0,950.0,43.0,17.0,24.0,49
PRO_4258,informatica_acessorios,42.0,250.0,2.0,200.0,23.0,6.0,15.0,15
PRO_4259,eletronicos,59.0,487.0,2.0,800.0,16.0,2.0,11.0,26
PRO_4260,pet_shop,63.0,2653.0,9.0,20700.0,60.0,40.0,40.0,60
PRO_4261,cool_stuff,51.0,590.0,2.0,3175.0,30.0,28.0,33.0,20
PRO_4262,perfumaria,39.0,1290.0,1.0,200.0,18.0,4.0,13.0,59
PRO_4263,fashion_bolsas_e_acessorios,35.0,353.0,5.0,300.0,16.0,16.0,12.0,28
PRO_4264,ferramentas_jardim,59.0,1439.0,3.0,6000.0,40.0,10.0,20.0,42
PRO_4265,pet_shop,48.0,282.0,1.0,250.0,16.0,16.0,16.0,60
PRO_4266,moveis_decoracao,35.0,563.0,1.0,100.0,16.0,16.0,16.0,39
PRO_4267,telefonia_fixa,57.0,2877.0,4.0,1450.0,21.0,16.0,16.0,34
PRO_4268,perfumaria,47.0,729.0,1.0,400.0,19.0,11.0,16.0,59
PRO_4269,sinalizacao_e_seguranca,57.0,752.0,3.0,14650.0,65.0,65.0,13.0,62
PRO_4270,bebes,54.0,1116.0,1.0,11683.0,47.0,30.0,49.0,6
PRO_4271,papelaria,57.0,158.0,1.0,3474.0,31.0,28.0,30.0,66
PRO_4272,automotivo,27.0,299.0,4.0,300.0,51.0,15.0,15.0,5
PRO_4273,beleza_saude,55.0,624.0,1.0,2000.0,30.0,12.0,16.0,43
PRO_4274,fashion_bolsas_e_acessorios,40.0,417.0,4.0,150.0,16.0,9.0,11.0,28
PRO_4275,utilidades_domesticas,55.0,801.0,3.0,483.0,30.0,14.0,25.0,49
PRO_4276,relogios_presentes,41.0,1680.0,1.0,500.0,20.0,14.0,18.0,71
PRO_4277,sinalizacao_e_seguranca,51.0,769.0,6.0,2725.0,33.0,22.0,16.0,62
PRO_4278,cama_mesa_banho,60.0,600.0,1.0,1200.0,20.0,12.0,20.0,7
PRO_4279,cool_stuff,53.0,419.0,3.0,9650.0,86.0,8.0,40.0,20
PRO_4280,informatica_acessorios,47.0,1751.0,2.0,1673.0,24.0,13.0,21.0,15
PRO_4281,bebes,54.0,493.0,2.0,4033.0,27.0,27.0,27.0,6
PRO_4282,fashion_roupa_masculina,36.0,622.0,2.0,900.0,45.0,10.0,35.0,30
PRO_4283,automotivo,57.0,833.0,2.0,100.0,16.0,3.0,11.0,5
PRO_4284,utilidades_domesticas,56.0,411.0,1.0,900.0,50.0,7.0,50.0,49
PRO_4285,telefonia,40.0,623.0,2.0,233.0,18.0,8.0,13.0,68
PRO_4286,relogios_presentes,27.0,178.0,1.0,314.0,18.0,11.0,14.0,71
PRO_4287,papelaria,58.0,371.0,7.0,1900.0,28.0,55.0,37.0,66
PRO_4288,papelaria,51.0,795.0,2.0,450.0,28.0,28.0,22.0,66
PRO_4289,esporte_lazer,46.0,183.0,1.0,800.0,25.0,16.0,16.0,65
PRO_4290,agro_industria_e_comercio,60.0,638.0,6.0,12800.0,67.0,57.0,30.0,0
PRO_4291,moveis_decoracao,63.0,744.0,9.0,1600.0,30.0,21.0,28.0,39
PRO_4292,brinquedos,53.0,495.0,2.0,1874.0,38.0,38.0,26.0,69
PRO_4293,automotivo,51.0,658.0,2.0,150.0,16.0,16.0,16.0,5
PRO_4294,esporte_lazer,47.0,861.0,1.0,1014.0,25.0,22.0,22.0,65
PRO_4295,esporte_lazer,60.0,902.0,2.0,6150.0,20.0,20.0,20.0,65
PRO_4296,relogios_presentes,58.0,785.0,6.0,250.0,16.0,2.0,11.0,71
PRO_4297,fashion_bolsas_e_acessorios,42.0,261.0,1.0,100.0,21.0,9.0,14.0,28
PRO_4298,construcao_ferramentas_construcao,22.0,101.0,1.0,7700.0,50.0,20.0,50.0,17
PRO_4299,malas_acessorios,58.0,367.0,5.0,1200.0,45.0,15.0,35.0,53
PRO_4300,cama_mesa_banho,60.0,298.0,1.0,4300.0,34.0,12.0,43.0,7
PRO_4301,utilidades_domesticas,58.0,696.0,2.0,900.0,21.0,12.0,21.0,49
PRO_4302,relogios_presentes,54.0,553.0,1.0,288.0,16.0,9.0,13.0,71
PRO_4303,esporte_lazer,53.0,826.0,6.0,367.0,19.0,14.0,17.0,65
PRO_4304,utilidades_domesticas,32.0,817.0,2.0,600.0,16.0,16.0,16.0,49
PRO_4305,cool_stuff,49.0,425.0,1.0,200.0,30.0,5.0,30.0,20
PRO_4306,beleza_saude,58.0,1402.0,2.0,1600.0,16.0,10.0,14.0,43
PRO_4307,telefonia_fixa,54.0,436.0,3.0,200.0,19.0,5.0,11.0,34
PRO_4308,ferramentas_jardim,35.0,172.0,3.0,1700.0,67.0,2.0,31.0,42
PRO_4309,automotivo,42.0,395.0,2.0,11100.0,60.0,60.0,18.0,5
PRO_4310,instrumentos_musicais,63.0,950.0,9.0,8350.0,105.0,12.0,45.0,56
PRO_4311,relogios_presentes,47.0,738.0,2.0,200.0,16.0,11.0,11.0,71
PRO_4312,informatica_acessorios,54.0,1990.0,1.0,1250.0,50.0,22.0,30.0,15
PRO_4313,market_place,23.0,235.0,2.0,1100.0,30.0,5.0,45.0,54
PRO_4314,brinquedos,45.0,386.0,1.0,400.0,16.0,12.0,15.0,69
PRO_4315,cama_mesa_banho,53.0,111.0,1.0,1850.0,35.0,15.0,25.0,7
PRO_4316,telefonia,60.0,749.0,3.0,200.0,22.0,8.0,15.0,68
PRO_4317,construcao_ferramentas_seguranca,53.0,246.0,1.0,600.0,25.0,31.0,25.0,19
PRO_4318,bebes,53.0,710.0,9.0,8800.0,33.0,30.0,44.0,6
PRO_4319,fashion_bolsas_e_acessorios,48.0,638.0,1.0,200.0,16.0,5.0,20.0,28
PRO_4320,esporte_lazer,55.0,265.0,3.0,200.0,16.0,10.0,11.0,65
PRO_4321,ferramentas_jardim,33.0,467.0,1.0,3700.0,40.0,34.0,33.0,42
PRO_4322,informatica_acessorios,36.0,1437.0,1.0,92.0,18.0,17.0,12.0,15
PRO_4323,cama_mesa_banho,58.0,124.0,1.0,3100.0,60.0,16.0,16.0,7
PRO_4324,moveis_decoracao,52.0,1878.0,3.0,2350.0,104.0,4.0,68.0,39
PRO_4325,utilidades_domesticas,29.0,814.0,3.0,425.0,31.0,14.0,14.0,49
PRO_4326,cama_mesa_banho,52.0,455.0,1.0,350.0,16.0,10.0,16.0,7
PRO_4327,moveis_decoracao,38.0,245.0,5.0,1850.0,21.0,57.0,15.0,39
PRO_4328,eletronicos,59.0,510.0,2.0,150.0,30.0,20.0,20.0,26
PRO_4329,beleza_saude,52.0,94.0,1.0,200.0,20.0,4.0,11.0,43
PRO_4330,automotivo,58.0,885.0,3.0,1400.0,19.0,26.0,16.0,5
PRO_4331,automotivo,58.0,226.0,1.0,350.0,27.0,8.0,14.0,5
PRO_4332,esporte_lazer,25.0,823.0,1.0,476.0,17.0,14.0,14.0,65
PRO_4333,perfumaria,34.0,523.0,1.0,500.0,20.0,20.0,20.0,59
PRO_4334,pet_shop,60.0,776.0,3.0,800.0,50.0,5.0,50.0,60
PRO_4335,brinquedos,48.0,236.0,1.0,600.0,45.0,15.0,35.0,69
PRO_4336,moveis_decoracao,47.0,660.0,1.0,900.0,21.0,20.0,18.0,39
PRO_4337,moveis_decoracao,56.0,296.0,3.0,900.0,100.0,7.0,12.0,39
PRO_4338,esporte_lazer,41.0,1188.0,1.0,2950.0,36.0,38.0,36.0,65
PRO_4339,esporte_lazer,59.0,3445.0,1.0,400.0,18.0,18.0,18.0,65
PRO_4340,beleza_saude,56.0,574.0,1.0,400.0,25.0,5.0,16.0,43
PRO_4341,cama_mesa_banho,47.0,258.0,1.0,613.0,37.0,20.0,38.0,7
PRO_4342,brinquedos,48.0,236.0,1.0,450.0,45.0,15.0,35.0,69
PRO_4343,moveis_escritorio,26.0,1177.0,1.0,11880.0,50.0,60.0,27.0,57
PRO_4344,telefonia,59.0,725.0,2.0,167.0,18.0,4.0,11.0,68
PRO_4345,moveis_decoracao,54.0,785.0,6.0,1300.0,60.0,12.0,12.0,39
PRO_4346,bebes,23.0,591.0,2.0,400.0,24.0,16.0,25.0,6
PRO_4347,cool_stuff,43.0,855.0,4.0,10700.0,104.0,23.0,27.0,20
PRO_4348,pet_shop,58.0,809.0,5.0,1500.0,60.0,16.0,26.0,60
PRO_4349,esporte_lazer,31.0,798.0,2.0,200.0,16.0,6.0,20.0,65
PRO_4350,esporte_lazer,40.0,604.0,1.0,129.0,22.0,4.0,20.0,65
PRO_4351,eletroportateis,55.0,1226.0,1.0,500.0,29.0,10.0,16.0,63
PRO_4352,utilidades_domesticas,45.0,1734.0,4.0,3900.0,52.0,5.0,32.0,49
PRO_4353,cama_mesa_banho,58.0,362.0,1.0,200.0,26.0,6.0,19.0,7
PRO_4354,utilidades_domesticas,50.0,476.0,1.0,500.0,24.0,8.0,15.0,49
PRO_4355,pet_shop,63.0,1451.0,2.0,1250.0,35.0,20.0,45.0,60
PRO_4356,telefonia,57.0,166.0,2.0,150.0,20.0,5.0,12.0,68
PRO_4357,esporte_lazer,54.0,728.0,4.0,1150.0,46.0,10.0,15.0,65
