review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp
RV_46820,OR_67861,5,No Title,No Comment,2018-02-09 00:00:00,2018-02-11 19:32:44
RV_46821,OR_78246,1,No Title,No Comment,2018-01-04 00:00:00,2018-01-10 12:58:17
RV_46822,OR_1654,5,No Title,Muito bom entrega super rápida ,2017-11-21 00:00:00,2017-11-24 09:31:01
RV_46823,OR_51856,3,No Title,No Comment,2017-11-15 00:00:00,2017-11-15 22:43:03
RV_46824,OR_93479,5,No Title,No Comment,2017-08-15 00:00:00,2017-08-16 17:50:33
RV_46825,OR_66838,1,No Title,Demora de 30 dias para entrega é qdo e solicitado informação sobre o pedido só recebei emails automáticos das lojas lannister pedindo prazo e mais prazos para resolver a questão. Foi a pior experiênc,2018-02-25 00:00:00,2018-02-25 18:19:43
RV_46826,OR_65796,5,No Title,Produto igual da foto!! Recomendo! Entrega bem antes do previsto!!,2017-10-03 00:00:00,2017-10-04 10:48:26
RV_46827,OR_87812,5,No Title,"Produto chegou antes do prazo, extremamente como na foto do site. Adorei!",2018-04-07 00:00:00,2018-04-08 16:24:33
RV_46828,OR_60973,5,No Title,No Comment,2017-08-15 00:00:00,2017-08-18 13:51:06
RV_46829,OR_14293,5,No Title,No Comment,2017-08-02 00:00:00,2017-08-05 00:14:22
RV_46830,OR_2110,5,No Title,No Comment,2018-06-26 00:00:00,2018-06-27 00:31:47
RV_46831,OR_48045,4,No Title,No Comment,2017-07-15 00:00:00,2017-07-15 23:25:11
RV_46832,OR_58348,5,No Title,No Comment,2018-08-28 00:00:00,2018-08-31 18:05:06
RV_46833,OR_71802,4,E um otimo protudo,Indicaria esse produto sim porque naao se arrepente,2018-08-18 00:00:00,2018-08-21 02:36:24
RV_46834,OR_47912,5,No Title,No Comment,2017-07-25 00:00:00,2017-07-28 14:10:34
RV_46835,OR_88135,1,No Title,"O serviço de entrega é feita através dos correios e este apesar de ter sido pega taxa entrega , não entrega na residência.Qdo puder ir fazer a retirada na ag. central o produto já havia sido devolvido",2017-11-08 00:00:00,2017-11-08 13:16:10
RV_46836,OR_59788,5,No Title,No Comment,2017-11-04 00:00:00,2017-11-06 16:19:15
RV_46837,OR_26486,4,No Title,No Comment,2018-03-08 00:00:00,2018-03-10 14:41:17
RV_46838,OR_65057,5,No Title,No Comment,2018-06-02 00:00:00,2018-06-02 19:24:18
RV_46839,OR_9914,5,No Title,No Comment,2018-04-19 00:00:00,2018-04-22 15:21:32
RV_46840,OR_26369,5,Dez,Compro sempre c vcs!!!Recomendo!,2018-06-12 00:00:00,2018-06-15 01:41:59
RV_46841,OR_3413,5,No Title,Excelente site de compra,2018-03-08 00:00:00,2018-03-09 01:50:16
RV_46842,OR_87545,1,No Title,"O produto veio aparentemente aberto, digo, incompleto pois falta a parte de traz dele, o que parece ser a bateria. Ele,conectado no computador, não funciona.",2018-01-23 00:00:00,2018-01-24 10:18:50
RV_46843,OR_31837,5,No Title,No Comment,2017-09-28 00:00:00,2017-09-29 15:43:47
RV_46844,OR_44237,5,No Title,"O produto chegou perfeitamente certo e antes do prazo previsto.o produto que comprei veio do mesmo jeitinho que vi no site,tudo certo!",2017-02-21 00:00:00,2017-02-21 23:36:05
RV_46845,OR_14180,5,No Title,No Comment,2018-04-22 00:00:00,2018-04-22 18:56:00
RV_46846,OR_30026,5,No Title,No Comment,2017-12-30 00:00:00,2018-01-03 20:50:31
RV_46847,OR_80300,5,No Title,No Comment,2018-08-31 00:00:00,2018-08-31 23:24:47
RV_46848,OR_34373,4,No Title,NORMAL,2017-12-22 00:00:00,2017-12-27 01:34:22
RV_46849,OR_28057,5,No Title,No Comment,2017-09-01 00:00:00,2017-09-04 10:56:08
RV_46850,OR_20313,5,No Title,Tudo ok,2018-03-20 00:00:00,2018-03-21 00:53:50
RV_46851,OR_4016,5,No Title,Compra simples entrega no prazo produto especificado correto enfim simples e eficiente,2017-06-23 00:00:00,2017-06-25 23:35:13
RV_46852,OR_57559,3,No Title,No Comment,2017-12-19 00:00:00,2017-12-21 22:00:05
RV_46853,OR_56888,5,No Title,No Comment,2017-08-13 00:00:00,2017-08-13 19:57:08
RV_46854,OR_13545,4,Produto razoável,Produto ficou aquém das minhas expectativas porque é menor do que eu pensava ser.,2018-06-21 00:00:00,2018-06-22 15:21:04
RV_46855,OR_69767,4,No Title,No Comment,2018-04-04 00:00:00,2018-04-04 11:05:42
RV_46856,OR_88278,2,No Title,O vendedor oferece um produto que não ta em estoque.,2017-05-19 00:00:00,2017-05-21 17:21:31
RV_46857,OR_34845,1,No Title,Nao gostei de compra essa loja ,2018-04-11 00:00:00,2018-04-11 13:28:30
RV_46858,OR_61211,5,No Title,No Comment,2017-10-17 00:00:00,2017-10-21 01:21:12
RV_46859,OR_64031,5,No Title,No Comment,2018-08-30 00:00:00,2018-08-30 23:11:11
RV_46860,OR_4909,5,No Title,No Comment,2018-08-18 00:00:00,2018-08-19 01:06:15
RV_46861,OR_43636,5,No Title,entrega ate antes do prazo muito bom,2017-09-20 00:00:00,2017-09-21 23:53:27
RV_46862,OR_11227,2,No Title,No Comment,2017-10-27 00:00:00,2017-10-27 20:35:20
RV_46863,OR_17590,5,No Title,excelente,2018-04-11 00:00:00,2018-04-12 10:42:24
RV_46864,OR_58333,5,No Title,No Comment,2018-07-11 00:00:00,2018-07-11 17:26:54
RV_46865,OR_1899,5,Muito Bom!,Entrega Rápida!,2018-08-29 00:00:00,2018-08-29 17:21:31
RV_46866,OR_50084,2,No Title,No Comment,2017-12-27 00:00:00,2017-12-30 12:51:22
RV_46867,OR_68678,5,No Title,Chegou tudo certinho !!,2017-10-14 00:00:00,2017-10-17 21:59:35
RV_46868,OR_61872,5,No Title,No Comment,2017-07-13 00:00:00,2017-07-13 23:13:26
RV_46869,OR_44821,5,No Title,No Comment,2017-09-29 00:00:00,2017-10-02 01:17:24
RV_46870,OR_50815,5,No Title,No Comment,2017-10-10 00:00:00,2017-10-13 19:18:24
RV_46871,OR_26220,5,No Title,Ok,2017-09-09 00:00:00,2017-09-14 16:31:09
RV_46872,OR_65817,4,No Title,No Comment,2018-02-11 00:00:00,2018-02-13 18:57:50
RV_46873,OR_44613,5,No Title,"Ótimo produto, conforme descrição e entrega antes do prazo. ",2018-03-22 00:00:00,2018-03-22 09:47:55
RV_46874,OR_36769,5,No Title,No Comment,2017-04-08 00:00:00,2017-04-10 12:37:32
RV_46875,OR_55737,5,ÓCULOS LINDOOO!,"Meu cachorro comeu meu óculos (mesmo modelo) e encontrei-o aqui na lannister.com. A entrtega foi super rápida e voltei a enxergar novamente! Voltaria a comprar aqui, com certeza!",2018-05-20 00:00:00,2018-05-21 20:05:39
RV_46876,OR_1906,5,No Title,No Comment,2017-06-29 00:00:00,2017-06-30 02:57:16
RV_46877,OR_49763,4,No Title,No Comment,2017-05-24 00:00:00,2017-05-25 10:36:26
RV_46878,OR_67536,4,No Title,No Comment,2018-01-23 00:00:00,2018-01-25 22:33:25
RV_46879,OR_unknown,1,No Title,"não gostei pelo motivo de muita demora , comprei meu produto com a cor azul pra depois do pagamento autorizado falar que nao tem ",2017-06-04 00:00:00,2017-06-07 00:37:57
RV_46880,OR_485,5,No Title,No Comment,2017-07-22 00:00:00,2017-07-25 22:45:10
RV_46881,OR_74598,5,No Title,No Comment,2018-04-11 00:00:00,2018-04-12 08:12:53
RV_46882,OR_32938,4,No Title,No Comment,2018-08-17 00:00:00,2018-08-18 01:15:18
RV_46883,OR_9857,3,Atenção!,"Foi a única loja onde encontrei o kit completo e montado, mas a peça veio muito mal embalada, a caixa chegou totalmente rasgada e a ponta do eixo apresenta defeito de fabricação que tentaram mascarar.",2018-07-13 00:00:00,2018-07-17 13:07:53
RV_46884,OR_62893,4,No Title,No Comment,2018-03-13 00:00:00,2018-03-15 20:36:31
RV_46885,OR_45531,5,No Title,No Comment,2018-02-03 00:00:00,2018-02-03 17:53:38
RV_46886,OR_88055,1,No Title,Meu produto Está sem no fiscal vou atrás dos meus direitos ,2017-08-24 00:00:00,2017-08-25 10:22:51
RV_46887,OR_60318,1,No Title,"Ja fiz outras compras e sempre elogiei. Dessa vez ,ao comprar o produto não fui notificada de que teria que buscar no correio de outro municipio. Se soubesse não teria comprado. ",2017-02-22 00:00:00,2017-02-22 23:24:16
RV_46888,OR_8801,5,No Title,No Comment,2017-08-09 00:00:00,2017-08-12 12:41:54
RV_46889,OR_31826,1,No Title,Falta parte do produto,2018-01-31 00:00:00,2018-01-31 20:51:18
RV_46890,OR_35151,5,No Title,No Comment,2018-08-21 00:00:00,2018-08-23 21:31:47
RV_46891,OR_46094,4,No Title,No Comment,2017-11-30 00:00:00,2017-12-01 04:02:04
RV_46892,OR_61591,4,No Title,No Comment,2018-04-06 00:00:00,2018-04-06 21:35:10
RV_46893,OR_7820,3,No Title,No Comment,2017-07-18 00:00:00,2017-07-19 03:29:01
RV_46894,OR_7263,5,No Title,No Comment,2017-05-16 00:00:00,2017-05-18 14:14:51
RV_46895,OR_58231,3,No Title,"Observação, a caixa de acrílico do produto veio quebrada, oriento aos senhores que acondicionem os produtos em mais plastico bolha ou Papelão, pra não afetar o produto durante a passagem pelos correio",2017-11-08 00:00:00,2017-11-08 11:15:25
RV_46896,OR_9555,5,Ótimo ,"Gostei muito do produto, chegou no prazo 
Recomendo ",2018-07-31 00:00:00,2018-08-02 14:44:23
RV_46897,OR_90831,3,No Title,No Comment,2018-03-10 00:00:00,2018-03-12 23:41:37
RV_46898,OR_56620,5,No Title,No Comment,2018-06-09 00:00:00,2018-06-10 10:52:11
RV_46899,OR_85576,5,excelente,"Produto muito bom, custo de acordo e serviço de entrega perfeito. Só tenho elogios a fazer a toda a operação!",2018-06-29 00:00:00,2018-06-29 18:53:47
RV_46900,OR_19467,5,No Title,Produto de qualidade da Epson. Compra entregue antes do prazo.,2018-02-10 00:00:00,2018-02-12 23:32:51
RV_46901,OR_17285,4,No Title,bom,2017-09-26 00:00:00,2017-09-28 18:25:18
RV_46902,OR_37909,5,No Title,No Comment,2017-05-28 00:00:00,2017-05-28 23:32:13
RV_46903,OR_7059,3,No Title,No Comment,2017-11-25 00:00:00,2017-11-28 01:04:30
RV_46904,OR_77632,5,No Title,Produto entregue no prazo em ótimas condições e sem nenhum problema. ,2017-10-02 00:00:00,2017-10-02 23:19:34
RV_46905,OR_91226,5,No Title,No Comment,2017-08-16 00:00:00,2017-08-16 23:40:08
RV_46906,OR_49903,4,No Title,No Comment,2017-03-28 00:00:00,2017-03-31 00:04:10
RV_46907,OR_70535,4,No Title,Agradeço muito a entrega rápida . ,2018-05-04 00:00:00,2018-05-05 03:52:41
RV_46908,OR_83303,1,No Title,Quando eu receber dou notas melhor,2018-03-08 00:00:00,2018-03-08 14:44:38
RV_46909,OR_74861,5,No Title,No Comment,2017-11-09 00:00:00,2017-11-10 14:27:42
RV_46910,OR_46492,5,No Title,"Produto muito bom, prático e útil.",2017-12-07 00:00:00,2017-12-08 11:24:51
RV_46911,OR_84020,5,No Title,No Comment,2017-12-27 00:00:00,2017-12-27 23:48:14
RV_46912,OR_41425,5,Tudo certo,"Produto muito bom , e entrega super rápida!!! Recomendo !!!",2018-06-29 00:00:00,2018-06-30 22:09:06
RV_46913,OR_19078,5,No Title,No Comment,2017-10-22 00:00:00,2017-10-22 17:06:47
RV_46914,OR_51384,5,No Title,No Comment,2018-04-10 00:00:00,2018-04-13 16:25:03
RV_46915,OR_49001,5,No Title,Muito bom. Chegou antes do prazo,2017-07-08 00:00:00,2017-07-11 13:33:40
RV_46916,OR_96562,5,No Title,muito bom recomendo gostei muito,2018-02-21 00:00:00,2018-03-09 13:40:56
RV_46917,OR_20266,4,No Title,Entregue corretamente e antes do prazo. Recomendo,2017-06-07 00:00:00,2017-06-07 16:10:41
RV_46918,OR_29207,5,No Title,No Comment,2017-02-14 00:00:00,2017-02-17 08:47:17
RV_46919,OR_97386,3,No Title,No Comment,2017-10-15 01:00:00,2017-10-18 12:55:19
RV_46920,OR_20085,5,No Title,No Comment,2018-06-19 00:00:00,2018-06-20 11:29:16
RV_46921,OR_12039,5,No Title,No Comment,2018-08-14 00:00:00,2018-08-14 22:30:03
RV_46922,OR_37039,4,sim,No Comment,2018-06-07 00:00:00,2018-06-10 17:26:46
RV_46923,OR_14377,5,No Title,No Comment,2017-03-30 00:00:00,2017-03-31 01:04:48
RV_46924,OR_unknown,1,No Title,"Compra efetuada no dia 24/11/17, com prazo de entrega até o dia 13/12/17(um prazo já bastante longo). E hoje 16/12/17 o produto ainda se encontra aguardando nota fiscal, sem previsão de recebê-lo.",2017-12-15 00:00:00,2017-12-16 14:57:17
RV_46925,OR_60999,5,No Title,No Comment,2018-05-23 00:00:00,2018-05-25 15:16:27
RV_46926,OR_15656,5,No Title,No Comment,2018-05-16 00:00:00,2018-05-17 10:00:37
RV_46927,OR_86078,5,No Title,No Comment,2017-03-28 00:00:00,2017-03-29 00:54:11
RV_46928,OR_7813,4,No Title,No Comment,2018-01-24 00:00:00,2018-01-25 00:39:15
RV_46929,OR_69598,5,No Title,No Comment,2018-02-02 00:00:00,2018-02-02 20:33:53
RV_46930,OR_73047,5,No Title,"Ótimo produto
.Recebi no prazo, super recomendo.",2018-06-07 00:00:00,2018-06-07 22:49:07
RV_46931,OR_unknown,4,No Title,A loja targaryen informou que nao possuía o produto em estoque.,2018-01-10 00:00:00,2018-01-10 02:35:14
RV_46932,OR_56648,1,No Title,"o perfume não tem nenhuma fixação não parece ORIGINAL.

Uso este perfume faz muitos anos e vi que não é normal só cheira a álcool.",2017-08-31 00:00:00,2017-09-01 00:59:28
RV_46933,OR_41792,5,No Title,No Comment,2018-06-07 00:00:00,2018-09-01 10:53:53
RV_46934,OR_27495,1,No Title,No Comment,2017-12-29 00:00:00,2017-12-29 23:59:00
RV_46935,OR_81572,1,No Title,"Pedido sendo dado como entregue, sendo que eu ainda nao recebi.",2018-02-09 00:00:00,2018-02-12 01:24:19
RV_46936,OR_51360,5,No Title,No Comment,2018-08-17 00:00:00,2018-08-18 21:09:26
RV_46937,OR_60305,5,No Title,No Comment,2017-11-30 00:00:00,2017-12-01 18:32:29
RV_46938,OR_75529,3,No Title,"Insatisfeita apenas em ter tido que ir retirar nas agências dos Correios, uma vez que paguei pelo frete. ",2018-04-25 00:00:00,2018-04-25 20:44:59
RV_46939,OR_90193,4,No Title,No Comment,2018-06-15 00:00:00,2018-06-17 13:20:48
RV_46940,OR_92436,5,No Title,Gostei muito ,2018-06-22 00:00:00,2018-06-22 17:53:02
RV_46941,OR_19717,5,No Title,No Comment,2018-08-21 00:00:00,2018-08-21 23:07:08
RV_46942,OR_60899,5,No Title,SITE SUPER SEGURO,2018-01-13 00:00:00,2018-01-18 00:18:37
RV_46943,OR_89008,5,No Title,No Comment,2017-04-11 00:00:00,2017-04-11 21:59:22
RV_46944,OR_25890,2,No Title,Muita demora na entrega.,2018-01-29 00:00:00,2018-01-30 14:36:49
RV_46945,OR_52344,4,No Title,No Comment,2017-09-09 00:00:00,2017-09-22 02:35:01
RV_46946,OR_11813,5,No Title,No Comment,2018-03-03 00:00:00,2018-03-19 20:59:16
RV_46947,OR_88749,3,No Title,No Comment,2017-11-12 00:00:00,2017-11-12 13:36:06
RV_46948,OR_29345,5,No Title,No Comment,2017-08-19 00:00:00,2017-08-19 21:04:31
RV_46949,OR_56531,4,No Title,No Comment,2018-03-17 00:00:00,2018-03-20 08:11:28
RV_46950,OR_97718,4,"Produto ok,..entrega rápi","Produto bom,chegou antes do prazo!",2018-08-17 00:00:00,2018-08-18 01:33:46
RV_46951,OR_79509,5,No Title,"A culpa foi dos correios, é pena não termos outra opção no nosso país para envio de encomendas. Mas poderiam procurar tambem o setor de cargas das companhias aereas, as vezes sai mais barato.",2017-06-22 00:00:00,2017-06-26 13:05:25
RV_46952,OR_97634,5,super recomendo,"Recomendo a entrega foi super rápida e o produto veio de acordo com o pedido
",2018-05-11 00:00:00,2018-05-11 17:14:49
RV_46953,OR_62602,5,No Title,No Comment,2018-04-12 00:00:00,2018-04-16 10:49:41
RV_46954,OR_53568,5,No Title,No Comment,2018-02-07 00:00:00,2018-02-08 06:47:33
RV_46955,OR_41643,4,No Title,No Comment,2018-03-28 00:00:00,2018-04-05 23:24:16
RV_46956,OR_56079,5,No Title,No Comment,2017-10-17 00:00:00,2017-10-18 08:21:13
RV_46957,OR_84675,3,No Title,DENTRO DA EXPECTATIVA. AINDA NAO FOI INSTALADA.,2018-04-07 00:00:00,2018-04-17 18:22:08
RV_46958,OR_97976,3,No Title,No Comment,2018-01-24 00:00:00,2018-01-26 19:25:07
RV_46959,OR_69880,5,No Title,No Comment,2018-06-12 00:00:00,2018-06-12 23:02:32
RV_46960,OR_13001,2,No Title,"nao é do tam. do tablet q comprei e quero desistir da compra, ja mandei de volta com 3 dias de recebido e conforme a lei posso cancelar ate 7 d. mas querem q eu pague o frete, nao cumprem a lei ",2017-07-08 00:00:00,2017-07-11 19:29:40
RV_46961,OR_30402,4,No Title,"O produto chegou rápido, porém não veio o sabor que eu havia escolhido inicialmente. Mas o vendedor entrou em contato comigo informando e eu concordei com a troca de sabor. A NF veio com valor errado.",2018-03-14 00:00:00,2018-03-15 17:00:52
RV_46962,OR_56305,5,No Title,"Mochila linda! E a entrega veio bem antes do prazo.
Adorei",2018-01-25 00:00:00,2018-01-29 17:26:17
RV_46963,OR_93332,5,No Title,produto entregue antes do prazo,2018-02-07 00:00:00,2018-02-08 18:36:42
RV_46964,OR_991,5,No Title,Bom,2018-08-11 00:00:00,2018-08-16 20:37:19
RV_46965,OR_33360,4,No Title,No Comment,2018-01-18 00:00:00,2018-01-18 20:16:32
RV_46966,OR_83296,5,No Title,No Comment,2018-06-12 00:00:00,2018-06-12 20:44:09
RV_46967,OR_87092,5,No Title,No Comment,2017-12-07 00:00:00,2017-12-13 19:55:27
RV_46968,OR_27086,5,No Title,No Comment,2018-03-29 00:00:00,2018-03-29 14:55:48
RV_46969,OR_58730,5,No Title,está em processo de devolução a impressora não aceitou o cartucho ,2018-07-11 00:00:00,2018-07-13 19:20:22
RV_46970,OR_46738,4,No Title,No Comment,2017-11-01 00:00:00,2017-11-01 22:22:29
RV_46971,OR_14288,5,No Title,No Comment,2018-02-06 00:00:00,2018-02-07 00:29:00
RV_46972,OR_9997,1,No Title,As medidas que constam no site estão diferentes do produto entregue.,2018-01-17 00:00:00,2018-01-18 09:28:20
RV_46973,OR_64564,1,No Title,"O,produto que me entregaram veio faltando, a bateria, 12000mA. ",2018-01-24 00:00:00,2018-01-25 09:03:39
RV_46974,OR_70198,4,No Title,So precisam cobrar mais dos correios que estão demorando muito a entrega.,2018-03-28 00:00:00,2018-03-29 01:52:27
RV_46975,OR_unknown,1,Produto usado e revendido,"Meu produto não veio novo, veio embalado em uma caixa de sapato. ",2018-08-21 00:00:00,2018-08-22 00:59:19
RV_46976,OR_92114,5,No Title,No Comment,2017-11-26 00:00:00,2017-11-26 16:08:26
RV_46977,OR_54541,5,No Title,No Comment,2018-03-16 00:00:00,2018-03-20 13:25:07
RV_46978,OR_70024,4,No Title,No Comment,2018-05-19 00:00:00,2018-05-20 18:36:09
RV_46979,OR_48274,5,No Title,ok,2017-06-20 00:00:00,2017-06-23 11:37:58
RV_46980,OR_59500,5,No Title,Agradeço foi bem recebido e rápido parabéns adorei o produto é muito boa gostei. ,2017-05-27 00:00:00,2017-05-29 15:55:50
RV_46981,OR_16549,5,No Title,No Comment,2017-08-15 00:00:00,2017-08-18 15:04:21
RV_46982,OR_7553,4,No Title,No Comment,2017-04-19 00:00:00,2017-04-20 11:59:33
RV_46983,OR_65187,1,No Title,"Adquiri no site lannister os Cartuchos 933XL Cian e 932XL Preto, ambos originais HP nos descritivos, 03 unidades de cada cor. Recebi 2 pacotes, contendo 01(um) cartucho cian em cada e não originais.",2018-03-22 00:00:00,2018-03-23 15:27:31
RV_46984,OR_32464,5,Serviço excelente ,Recomendo muito! Chegou tudo certo e antes do prazo!,2018-05-03 00:00:00,2018-05-05 23:00:00
RV_46985,OR_68922,5,No Title,As malas parecem ser ótimas vou testar em breve,2017-05-24 00:00:00,2017-05-25 21:38:03
RV_46986,OR_41193,3,No Title,Veio a base de uma banqueta com avaria - riscos.,2017-11-14 00:00:00,2017-11-16 19:23:19
RV_46987,OR_90544,4,muito bom,bom,2018-07-12 00:00:00,2018-07-17 19:48:00
RV_46988,OR_43948,1,No Title,Oi só chegou os tapetes até agora está faltando os espelho e os sapinhos está demorando muito,2018-02-01 00:00:00,2018-02-06 00:11:18
RV_46989,OR_98325,5,Boa parceria,No Comment,2018-08-21 00:00:00,2018-08-23 16:12:09
RV_46990,OR_61863,5,No Title,Tudo conforme o previsto e combinado. Boa qualidade do produto. Recomendado. Obrigada.,2018-08-07 00:00:00,2018-08-08 04:26:05
RV_46991,OR_29240,5,No Title,No Comment,2017-12-05 00:00:00,2017-12-05 18:32:57
RV_46992,OR_52755,5,No Title,No Comment,2017-02-24 00:00:00,2017-03-02 14:04:55
RV_46993,OR_8285,5,No Title,No Comment,2018-05-23 00:00:00,2018-05-28 11:30:52
RV_46994,OR_60280,1,No Title,No Comment,2018-03-18 00:00:00,2018-03-19 10:20:40
RV_46995,OR_1021,4,No Title,No Comment,2018-03-10 00:00:00,2018-03-11 00:13:13
RV_46996,OR_32073,1,No Title,"Falta produtos do pedido. Chegou 1 unid dos 2 panos de prato e veio somente 1 unid dos potes de vidro dos 2 requisitados. Falta pote vidro 1,7 l e 1 de pano de prato. Solicito providências. Obrigada.",2017-10-17 00:00:00,2017-10-23 12:22:43
RV_46997,OR_45316,5,Otima,"É a segunda vez q estou comprando, a mercadoria chega antes da data prevista. Estou satisfeita com minha compra .",2018-06-29 00:00:00,2018-06-29 23:45:51
RV_46998,OR_90741,5,No Title,No Comment,2017-07-04 00:00:00,2017-07-05 12:24:09
RV_46999,OR_28376,5,No Title,No Comment,2017-09-09 00:00:00,2017-09-10 00:38:24
RV_47000,OR_4962,1,No Title,Meu produto era pra ter chegado dia 17/04.. E nao chegou. E nem si quer tive uma resposta da loja que fiz a compra..,2018-04-19 00:00:00,2018-04-20 02:55:11
RV_47001,OR_66413,2,No Title,Ainda n recebi a entrega,2018-03-22 00:00:00,2018-03-23 17:44:46
RV_47002,OR_52517,3,No Title,O produto apresenta defeito de fabricação. Aguardo ,2017-10-25 00:00:00,2017-10-26 00:03:08
RV_47003,OR_58136,5,No Title,No Comment,2018-04-19 00:00:00,2018-04-21 19:44:39
RV_47004,OR_55508,5,No Title,No Comment,2018-02-04 00:00:00,2018-02-05 17:13:52
RV_47005,OR_45858,1,No Title,"Recebi os itens hoje em uma caixa toda rasgada a carretilha toda riscada e a vara não é a que eu comprei, paguei por uma vara Ottoni Júlia de 2,10 e veio uma vara maruri pintado menor.",2017-08-01 00:00:00,2017-08-02 00:54:38
RV_47006,OR_88919,5,No Title,Fiquei muito satisfeito com a minha aquisição.,2017-04-29 00:00:00,2017-04-30 13:06:00
RV_47007,OR_20625,5,No Title,No Comment,2017-03-23 00:00:00,2017-03-24 12:40:12
RV_47008,OR_53736,5,ótimo,"Sempre compro aqui, porque todo o processo é muito rápido",2018-08-23 00:00:00,2018-08-24 12:04:54
