product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,product_category_name_english,product_category_name_english_encoded
PRO_12874,moveis_decoracao,48.0,855.0,1.0,700.0,17.0,17.0,17.0,furniture_decor,39
PRO_12875,beleza_saude,56.0,561.0,5.0,350.0,16.0,25.0,16.0,health_beauty,43
PRO_12876,perfumaria,50.0,899.0,3.0,400.0,20.0,20.0,20.0,perfumery,59
PRO_12877,dvds_blu_ray,49.0,899.0,1.0,200.0,20.0,2.0,14.0,dvds_blu_ray,25
PRO_12878,eletronicos,41.0,292.0,1.0,100.0,22.0,8.0,12.0,electronics,26
PRO_12879,cama_mesa_banho,49.0,1004.0,1.0,550.0,30.0,8.0,26.0,bed_bath_table,7
PRO_12880,utilidades_domesticas,60.0,588.0,1.0,550.0,34.0,20.0,25.0,housewares,49
PRO_12881,brinquedos,63.0,499.0,3.0,1400.0,17.0,21.0,37.0,toys,69
PRO_12882,cool_stuff,55.0,675.0,2.0,450.0,16.0,5.0,21.0,cool_stuff,20
PRO_12883,beleza_saude,60.0,1209.0,3.0,150.0,18.0,6.0,13.0,health_beauty,43
PRO_12884,papelaria,32.0,241.0,2.0,700.0,20.0,46.0,35.0,stationery,66
PRO_12885,informatica_acessorios,53.0,445.0,1.0,350.0,28.0,6.0,13.0,computers_accessories,15
PRO_12886,beleza_saude,54.0,797.0,2.0,200.0,20.0,10.0,15.0,health_beauty,43
PRO_12887,ferramentas_jardim,40.0,437.0,1.0,1550.0,26.0,6.0,20.0,garden_tools,42
PRO_12888,cama_mesa_banho,59.0,590.0,1.0,5350.0,16.0,50.0,40.0,bed_bath_table,7
PRO_12889,relogios_presentes,45.0,300.0,1.0,425.0,21.0,15.0,16.0,watches_gifts,71
PRO_12890,beleza_saude,51.0,392.0,1.0,1250.0,30.0,12.0,16.0,health_beauty,43
PRO_12891,brinquedos,40.0,130.0,1.0,650.0,30.0,16.0,25.0,toys,69
PRO_12892,esporte_lazer,30.0,391.0,2.0,900.0,28.0,25.0,25.0,sports_leisure,65
PRO_12893,cama_mesa_banho,59.0,264.0,1.0,23450.0,16.0,10.0,16.0,bed_bath_table,7
PRO_12894,unknown,51.0,595.0,1.0,500.0,16.0,15.0,15.0,unknown,70
PRO_12895,esporte_lazer,59.0,1617.0,1.0,500.0,16.0,16.0,16.0,sports_leisure,65
PRO_12896,fashion_bolsas_e_acessorios,29.0,40.0,6.0,150.0,16.0,2.0,11.0,fashion_bags_accessories,28
PRO_12897,perfumaria,54.0,575.0,6.0,2300.0,26.0,26.0,35.0,perfumery,59
PRO_12898,cama_mesa_banho,53.0,381.0,1.0,825.0,25.0,18.0,40.0,bed_bath_table,7
PRO_12899,informatica_acessorios,32.0,483.0,1.0,800.0,28.0,18.0,23.0,computers_accessories,15
PRO_12900,cama_mesa_banho,53.0,279.0,1.0,850.0,40.0,20.0,20.0,bed_bath_table,7
PRO_12901,pet_shop,56.0,1143.0,2.0,7700.0,50.0,20.0,40.0,pet_shop,60
PRO_12902,esporte_lazer,58.0,1423.0,2.0,6500.0,20.0,20.0,20.0,sports_leisure,65
PRO_12903,esporte_lazer,60.0,1006.0,1.0,200.0,16.0,5.0,11.0,sports_leisure,65
PRO_12904,bebes,38.0,798.0,1.0,600.0,22.0,18.0,19.0,baby,6
PRO_12905,esporte_lazer,43.0,357.0,2.0,500.0,17.0,31.0,18.0,sports_leisure,65
PRO_12906,malas_acessorios,59.0,244.0,1.0,600.0,34.0,6.0,24.0,luggage_accessories,53
PRO_12907,ferramentas_jardim,41.0,288.0,2.0,1372.0,28.0,12.0,26.0,garden_tools,42
PRO_12908,informatica_acessorios,60.0,187.0,1.0,200.0,25.0,2.0,16.0,computers_accessories,15
PRO_12909,automotivo,53.0,575.0,5.0,1100.0,33.0,27.0,26.0,auto,5
PRO_12910,cama_mesa_banho,57.0,293.0,1.0,2150.0,40.0,10.0,30.0,bed_bath_table,7
PRO_12911,beleza_saude,51.0,2979.0,1.0,150.0,16.0,2.0,20.0,health_beauty,43
PRO_12912,moveis_decoracao,33.0,149.0,3.0,7050.0,100.0,20.0,20.0,furniture_decor,39
PRO_12913,cama_mesa_banho,56.0,186.0,1.0,750.0,30.0,5.0,26.0,bed_bath_table,7
PRO_12914,brinquedos,40.0,172.0,1.0,500.0,17.0,13.0,12.0,toys,69
PRO_12915,utilidades_domesticas,44.0,1096.0,1.0,13000.0,30.0,32.0,30.0,housewares,49
PRO_12916,brinquedos,43.0,1223.0,1.0,400.0,17.0,12.0,12.0,toys,69
PRO_12917,moveis_decoracao,57.0,1972.0,2.0,1150.0,69.0,11.0,11.0,furniture_decor,39
PRO_12918,moveis_decoracao,59.0,638.0,2.0,50.0,16.0,3.0,11.0,furniture_decor,39
PRO_12919,beleza_saude,44.0,478.0,1.0,450.0,16.0,16.0,16.0,health_beauty,43
PRO_12920,moveis_decoracao,33.0,838.0,1.0,6700.0,51.0,63.0,34.0,furniture_decor,39
PRO_12921,casa_conforto,58.0,216.0,3.0,9650.0,50.0,20.0,40.0,home_confort,47
PRO_12922,bebes,50.0,329.0,1.0,6700.0,57.0,40.0,25.0,baby,6
PRO_12923,brinquedos,60.0,996.0,4.0,1400.0,40.0,30.0,25.0,toys,69
PRO_12924,moveis_decoracao,37.0,600.0,2.0,810.0,21.0,28.0,41.0,furniture_decor,39
PRO_12925,utilidades_domesticas,56.0,1877.0,1.0,16000.0,16.0,2.0,11.0,housewares,49
PRO_12926,relogios_presentes,46.0,438.0,1.0,450.0,18.0,12.0,14.0,watches_gifts,71
PRO_12927,pet_shop,52.0,896.0,2.0,600.0,36.0,6.0,25.0,pet_shop,60
PRO_12928,relogios_presentes,59.0,700.0,2.0,550.0,25.0,12.0,19.0,watches_gifts,71
PRO_12929,eletronicos,52.0,1681.0,1.0,10900.0,75.0,18.0,70.0,electronics,26
PRO_12930,utilidades_domesticas,50.0,571.0,8.0,250.0,30.0,11.0,20.0,housewares,49
PRO_12931,perfumaria,37.0,377.0,2.0,8200.0,38.0,18.0,22.0,perfumery,59
PRO_12932,cool_stuff,57.0,1003.0,4.0,200.0,30.0,20.0,40.0,cool_stuff,20
PRO_12933,perfumaria,54.0,937.0,1.0,50.0,16.0,5.0,11.0,perfumery,59
PRO_12934,informatica_acessorios,33.0,70.0,1.0,180.0,60.0,11.0,11.0,computers_accessories,15
PRO_12935,fashion_bolsas_e_acessorios,47.0,240.0,1.0,100.0,16.0,5.0,11.0,fashion_bags_accessories,28
PRO_12936,relogios_presentes,53.0,481.0,1.0,400.0,19.0,13.0,13.0,watches_gifts,71
PRO_12937,cama_mesa_banho,55.0,273.0,1.0,1050.0,38.0,10.0,38.0,bed_bath_table,7
PRO_12938,perfumaria,51.0,1526.0,2.0,850.0,26.0,10.0,26.0,perfumery,59
PRO_12939,construcao_ferramentas_construcao,49.0,2202.0,1.0,50.0,75.0,11.0,11.0,construction_tools_construction,17
PRO_12940,esporte_lazer,55.0,194.0,1.0,150.0,22.0,17.0,14.0,sports_leisure,65
PRO_12941,utilidades_domesticas,46.0,465.0,1.0,550.0,16.0,22.0,12.0,housewares,49
PRO_12942,cool_stuff,33.0,1445.0,2.0,800.0,34.0,10.0,22.0,cool_stuff,20
PRO_12943,automotivo,59.0,2637.0,1.0,6900.0,60.0,20.0,60.0,auto,5
PRO_12944,utilidades_domesticas,55.0,530.0,1.0,800.0,30.0,15.0,25.0,housewares,49
PRO_12945,brinquedos,59.0,519.0,1.0,425.0,25.0,16.0,20.0,toys,69
PRO_12946,beleza_saude,51.0,1764.0,1.0,2000.0,26.0,17.0,19.0,health_beauty,43
PRO_12947,consoles_games,34.0,168.0,2.0,355.0,18.0,17.0,14.0,consoles_games,16
PRO_12948,sinalizacao_e_seguranca,55.0,1393.0,1.0,450.0,16.0,11.0,16.0,signaling_and_security,62
PRO_12949,cama_mesa_banho,55.0,270.0,1.0,1550.0,38.0,10.0,38.0,bed_bath_table,7
PRO_12950,utilidades_domesticas,56.0,358.0,1.0,900.0,71.0,13.0,11.0,housewares,49
PRO_12951,cama_mesa_banho,56.0,555.0,2.0,563.0,44.0,8.0,35.0,bed_bath_table,7
PRO_12952,perfumaria,57.0,483.0,1.0,350.0,17.0,13.0,12.0,perfumery,59
PRO_12953,cama_mesa_banho,43.0,506.0,3.0,1000.0,35.0,8.0,25.0,bed_bath_table,7
PRO_12954,telefonia,51.0,1570.0,1.0,300.0,16.0,4.0,11.0,telephony,68
PRO_12955,cool_stuff,54.0,1263.0,4.0,100.0,17.0,6.0,20.0,cool_stuff,20
PRO_12956,cama_mesa_banho,54.0,209.0,1.0,5210.0,60.0,23.0,54.0,bed_bath_table,7
PRO_12957,flores,56.0,1650.0,3.0,550.0,16.0,25.0,16.0,flowers,35
PRO_12958,brinquedos,45.0,217.0,1.0,450.0,45.0,15.0,35.0,toys,69
PRO_12959,cama_mesa_banho,60.0,624.0,1.0,2550.0,45.0,13.0,35.0,bed_bath_table,7
PRO_12960,esporte_lazer,32.0,682.0,1.0,190.0,22.0,5.0,15.0,sports_leisure,65
PRO_12961,beleza_saude,32.0,3329.0,1.0,400.0,20.0,11.0,12.0,health_beauty,43
PRO_12962,cama_mesa_banho,50.0,525.0,1.0,800.0,50.0,16.0,44.0,bed_bath_table,7
PRO_12963,cama_mesa_banho,56.0,105.0,1.0,550.0,20.0,10.0,15.0,bed_bath_table,7
PRO_12964,cama_mesa_banho,56.0,134.0,2.0,650.0,50.0,5.0,50.0,bed_bath_table,7
PRO_12965,moveis_decoracao,59.0,211.0,1.0,200.0,25.0,2.0,17.0,furniture_decor,39
PRO_12966,informatica_acessorios,32.0,450.0,1.0,150.0,16.0,5.0,20.0,computers_accessories,15
PRO_12967,eletronicos,57.0,1583.0,5.0,400.0,20.0,4.0,13.0,electronics,26
PRO_12968,moveis_decoracao,53.0,553.0,1.0,1400.0,35.0,9.0,25.0,furniture_decor,39
PRO_12969,fashion_underwear_e_moda_praia,33.0,1107.0,2.0,300.0,22.0,10.0,15.0,fashion_underwear_beach,33
PRO_12970,automotivo,60.0,1659.0,3.0,450.0,16.0,21.0,18.0,auto,5
PRO_12971,automotivo,49.0,455.0,1.0,100.0,16.0,10.0,15.0,auto,5
PRO_12972,cama_mesa_banho,54.0,524.0,1.0,900.0,16.0,16.0,16.0,bed_bath_table,7
PRO_12973,utilidades_domesticas,44.0,168.0,1.0,150.0,18.0,18.0,18.0,housewares,49
PRO_12974,moveis_decoracao,30.0,381.0,4.0,100.0,28.0,16.0,16.0,furniture_decor,39
PRO_12975,brinquedos,63.0,327.0,5.0,1000.0,18.0,23.0,20.0,toys,69
PRO_12976,automotivo,49.0,677.0,1.0,2600.0,35.0,20.0,20.0,auto,5
PRO_12977,cama_mesa_banho,54.0,187.0,3.0,1500.0,45.0,15.0,35.0,bed_bath_table,7
PRO_12978,utilidades_domesticas,43.0,578.0,3.0,250.0,25.0,15.0,25.0,housewares,49
PRO_12979,cama_mesa_banho,49.0,120.0,1.0,650.0,34.0,18.0,44.0,bed_bath_table,7
PRO_12980,automotivo,51.0,1236.0,1.0,250.0,20.0,6.0,17.0,auto,5
PRO_12981,utilidades_domesticas,59.0,1687.0,3.0,1038.0,40.0,36.0,13.0,housewares,49
PRO_12982,beleza_saude,57.0,1186.0,5.0,550.0,29.0,7.0,22.0,health_beauty,43
PRO_12983,utilidades_domesticas,50.0,96.0,5.0,200.0,18.0,4.0,12.0,housewares,49
PRO_12984,moveis_decoracao,53.0,743.0,6.0,7150.0,105.0,5.0,65.0,furniture_decor,39
PRO_12985,relogios_presentes,52.0,1352.0,3.0,500.0,16.0,11.0,12.0,watches_gifts,71
PRO_12986,cama_mesa_banho,49.0,1904.0,1.0,1200.0,60.0,15.0,40.0,bed_bath_table,7
PRO_12987,automotivo,50.0,970.0,5.0,1375.0,32.0,29.0,29.0,auto,5
PRO_12988,automotivo,55.0,2075.0,1.0,3550.0,42.0,19.0,27.0,auto,5
PRO_12989,informatica_acessorios,35.0,1543.0,3.0,2300.0,42.0,29.0,28.0,computers_accessories,15
PRO_12990,relogios_presentes,59.0,559.0,2.0,325.0,19.0,13.0,19.0,watches_gifts,71
PRO_12991,esporte_lazer,58.0,568.0,4.0,1500.0,35.0,20.0,15.0,sports_leisure,65
PRO_12992,fashion_bolsas_e_acessorios,34.0,67.0,3.0,100.0,17.0,7.0,12.0,fashion_bags_accessories,28
PRO_12993,cama_mesa_banho,56.0,255.0,1.0,1700.0,30.0,5.0,30.0,bed_bath_table,7
PRO_12994,bebes,59.0,224.0,2.0,7150.0,75.0,15.0,50.0,baby,6
PRO_12995,moveis_decoracao,56.0,231.0,1.0,1800.0,44.0,14.0,33.0,furniture_decor,39
PRO_12996,utilidades_domesticas,48.0,798.0,6.0,250.0,22.0,5.0,14.0,housewares,49
PRO_12997,bebes,48.0,1244.0,1.0,8200.0,40.0,35.0,35.0,baby,6
PRO_12998,beleza_saude,27.0,1310.0,2.0,350.0,20.0,10.0,15.0,health_beauty,43
PRO_12999,informatica_acessorios,60.0,1171.0,1.0,1510.0,34.0,23.0,19.0,computers_accessories,15
PRO_13000,fashion_bolsas_e_acessorios,57.0,224.0,2.0,100.0,16.0,6.0,13.0,fashion_bags_accessories,28
PRO_13001,esporte_lazer,60.0,1353.0,7.0,4750.0,102.0,10.0,22.0,sports_leisure,65
PRO_13002,brinquedos,60.0,486.0,6.0,1150.0,30.0,22.0,22.0,toys,69
PRO_13003,moveis_escritorio,58.0,1317.0,1.0,7000.0,52.0,52.0,17.0,office_furniture,57
PRO_13004,cama_mesa_banho,44.0,112.0,1.0,450.0,40.0,4.0,30.0,bed_bath_table,7
PRO_13005,moveis_decoracao,50.0,633.0,1.0,700.0,70.0,8.0,70.0,furniture_decor,39
PRO_13006,cama_mesa_banho,52.0,852.0,2.0,5200.0,31.0,43.0,21.0,bed_bath_table,7
PRO_13007,moveis_decoracao,55.0,1518.0,3.0,450.0,50.0,3.0,25.0,furniture_decor,39
PRO_13008,utilidades_domesticas,47.0,758.0,3.0,15400.0,49.0,39.0,17.0,housewares,49
PRO_13009,moveis_decoracao,60.0,479.0,1.0,100.0,16.0,88.0,16.0,furniture_decor,39
PRO_13010,artes,57.0,734.0,2.0,1700.0,32.0,4.0,32.0,art,2
PRO_13011,utilidades_domesticas,35.0,2816.0,1.0,1250.0,22.0,24.0,24.0,housewares,49
PRO_13012,perfumaria,29.0,824.0,1.0,650.0,21.0,17.0,14.0,perfumery,59
PRO_13013,brinquedos,36.0,422.0,1.0,300.0,20.0,2.0,20.0,toys,69
PRO_13014,beleza_saude,53.0,522.0,1.0,300.0,19.0,12.0,13.0,health_beauty,43
PRO_13015,fashion_roupa_masculina,30.0,51.0,1.0,300.0,30.0,40.0,11.0,fashion_male_clothing,30
PRO_13016,automotivo,59.0,1657.0,3.0,500.0,16.0,21.0,18.0,auto,5
PRO_13017,telefonia,58.0,462.0,2.0,200.0,19.0,3.0,11.0,telephony,68
PRO_13018,esporte_lazer,40.0,1343.0,4.0,800.0,23.0,23.0,23.0,sports_leisure,65
PRO_13019,relogios_presentes,32.0,352.0,1.0,660.0,19.0,14.0,16.0,watches_gifts,71
PRO_13020,fashion_roupa_masculina,30.0,273.0,1.0,400.0,40.0,5.0,20.0,fashion_male_clothing,30
PRO_13021,eletrodomesticos,60.0,187.0,1.0,150.0,20.0,14.0,12.0,home_appliances,44
PRO_13022,cama_mesa_banho,55.0,246.0,1.0,1800.0,38.0,10.0,38.0,bed_bath_table,7
PRO_13023,ferramentas_jardim,50.0,905.0,4.0,400.0,35.0,10.0,26.0,garden_tools,42
PRO_13024,moveis_sala,43.0,1552.0,1.0,2500.0,31.0,11.0,20.0,furniture_living_room,40
PRO_13025,ferramentas_jardim,41.0,148.0,1.0,500.0,16.0,2.0,11.0,garden_tools,42
PRO_13026,pet_shop,48.0,1561.0,1.0,1000.0,19.0,15.0,18.0,pet_shop,60
PRO_13027,moveis_decoracao,30.0,166.0,1.0,8500.0,52.0,15.0,52.0,furniture_decor,39
PRO_13028,pet_shop,34.0,791.0,2.0,900.0,31.0,19.0,22.0,pet_shop,60
PRO_13029,cama_mesa_banho,59.0,81.0,1.0,650.0,20.0,2.0,15.0,bed_bath_table,7
PRO_13030,livros_tecnicos,41.0,2089.0,1.0,1200.0,40.0,2.0,17.0,books_technical,10
PRO_13031,perfumaria,58.0,605.0,3.0,250.0,43.0,16.0,27.0,perfumery,59
PRO_13032,consoles_games,34.0,869.0,1.0,300.0,20.0,10.0,13.0,consoles_games,16
PRO_13033,automotivo,57.0,192.0,2.0,100.0,16.0,10.0,15.0,auto,5
PRO_13034,automotivo,54.0,810.0,1.0,2700.0,38.0,4.0,38.0,auto,5
PRO_13035,brinquedos,56.0,958.0,2.0,583.0,36.0,7.0,35.0,toys,69
PRO_13036,fashion_bolsas_e_acessorios,58.0,849.0,1.0,3150.0,62.0,20.0,40.0,fashion_bags_accessories,28
PRO_13037,informatica_acessorios,56.0,1284.0,1.0,300.0,16.0,13.0,14.0,computers_accessories,15
PRO_13038,brinquedos,45.0,215.0,1.0,200.0,45.0,15.0,35.0,toys,69
PRO_13039,automotivo,51.0,925.0,2.0,3900.0,65.0,25.0,25.0,auto,5
PRO_13040,esporte_lazer,42.0,696.0,1.0,467.0,22.0,26.0,22.0,sports_leisure,65
PRO_13041,telefonia,50.0,1311.0,2.0,50.0,18.0,6.0,11.0,telephony,68
PRO_13042,esporte_lazer,58.0,734.0,1.0,375.0,17.0,12.0,17.0,sports_leisure,65
PRO_13043,moveis_escritorio,56.0,1119.0,1.0,6400.0,18.0,53.0,51.0,office_furniture,57
PRO_13044,esporte_lazer,52.0,2238.0,2.0,374.0,22.0,14.0,14.0,sports_leisure,65
PRO_13045,esporte_lazer,26.0,1152.0,2.0,2541.0,60.0,21.0,19.0,sports_leisure,65
PRO_13046,utilidades_domesticas,50.0,354.0,1.0,1800.0,30.0,20.0,30.0,housewares,49
PRO_13047,fashion_bolsas_e_acessorios,37.0,558.0,1.0,100.0,17.0,3.0,12.0,fashion_bags_accessories,28
PRO_13048,papelaria,58.0,640.0,4.0,500.0,26.0,32.0,26.0,stationery,66
PRO_13049,cool_stuff,49.0,330.0,1.0,1600.0,33.0,44.0,19.0,cool_stuff,20
PRO_13050,fashion_bolsas_e_acessorios,59.0,225.0,3.0,300.0,16.0,2.0,11.0,fashion_bags_accessories,28
PRO_13051,cama_mesa_banho,49.0,496.0,1.0,720.0,32.0,4.0,26.0,bed_bath_table,7
PRO_13052,ferramentas_jardim,58.0,1698.0,4.0,1000.0,36.0,24.0,24.0,garden_tools,42
PRO_13053,telefonia,59.0,348.0,2.0,220.0,20.0,12.0,17.0,telephony,68
PRO_13054,relogios_presentes,39.0,559.0,1.0,1317.0,26.0,29.0,31.0,watches_gifts,71
PRO_13055,cama_mesa_banho,41.0,316.0,1.0,350.0,37.0,5.0,30.0,bed_bath_table,7
PRO_13056,beleza_saude,46.0,1873.0,1.0,1538.0,18.0,19.0,18.0,health_beauty,43
PRO_13057,perfumaria,50.0,543.0,2.0,467.0,22.0,14.0,17.0,perfumery,59
PRO_13058,telefonia,45.0,627.0,1.0,167.0,18.0,4.0,11.0,telephony,68
PRO_13059,ferramentas_jardim,40.0,187.0,1.0,1000.0,55.0,3.0,11.0,garden_tools,42
PRO_13060,papelaria,50.0,226.0,2.0,10950.0,60.0,20.0,17.0,stationery,66
PRO_13061,ferramentas_jardim,39.0,672.0,1.0,1000.0,20.0,12.0,21.0,garden_tools,42
PRO_13062,cool_stuff,58.0,1210.0,3.0,1000.0,41.0,30.0,30.0,cool_stuff,20
PRO_13063,papelaria,58.0,384.0,6.0,150.0,16.0,9.0,11.0,stationery,66
PRO_13064,automotivo,60.0,703.0,2.0,600.0,29.0,10.0,13.0,auto,5
PRO_13065,papelaria,53.0,215.0,2.0,600.0,38.0,30.0,28.0,stationery,66
PRO_13066,automotivo,44.0,424.0,5.0,100.0,16.0,9.0,11.0,auto,5
PRO_13067,eletrodomesticos,58.0,173.0,1.0,100.0,27.0,13.0,17.0,home_appliances,44
PRO_13068,pet_shop,42.0,848.0,1.0,1200.0,20.0,15.0,15.0,pet_shop,60
PRO_13069,telefonia,59.0,413.0,1.0,100.0,16.0,6.0,11.0,telephony,68
PRO_13070,eletrodomesticos_2,54.0,1349.0,2.0,6350.0,44.0,43.0,37.0,home_appliances_2,45
PRO_13071,utilidades_domesticas,46.0,1742.0,6.0,350.0,21.0,9.0,13.0,housewares,49
PRO_13072,informatica_acessorios,57.0,811.0,1.0,1100.0,23.0,13.0,26.0,computers_accessories,15
PRO_13073,construcao_ferramentas_construcao,57.0,1889.0,3.0,650.0,16.0,20.0,11.0,construction_tools_construction,17
PRO_13074,cama_mesa_banho,52.0,289.0,1.0,2550.0,35.0,9.0,33.0,bed_bath_table,7
PRO_13075,cama_mesa_banho,53.0,205.0,1.0,950.0,16.0,10.0,16.0,bed_bath_table,7
PRO_13076,telefonia,47.0,174.0,2.0,150.0,20.0,5.0,12.0,telephony,68
PRO_13077,brinquedos,57.0,197.0,2.0,200.0,16.0,16.0,16.0,toys,69
PRO_13078,esporte_lazer,46.0,858.0,1.0,1350.0,30.0,30.0,35.0,sports_leisure,65
PRO_13079,beleza_saude,58.0,1235.0,1.0,933.0,17.0,12.0,14.0,health_beauty,43
PRO_13080,pet_shop,37.0,964.0,3.0,25950.0,60.0,36.0,42.0,pet_shop,60
PRO_13081,cool_stuff,54.0,871.0,6.0,900.0,45.0,15.0,16.0,cool_stuff,20
PRO_13082,ferramentas_jardim,46.0,372.0,1.0,800.0,40.0,6.0,15.0,garden_tools,42
PRO_13083,pet_shop,36.0,369.0,1.0,8675.0,50.0,29.0,51.0,pet_shop,60
PRO_13084,telefonia,41.0,1055.0,2.0,443.0,16.0,17.0,14.0,telephony,68
PRO_13085,beleza_saude,31.0,1406.0,1.0,1075.0,21.0,19.0,19.0,health_beauty,43
PRO_13086,brinquedos,51.0,606.0,1.0,8975.0,60.0,48.0,17.0,toys,69
PRO_13087,perfumaria,47.0,764.0,6.0,300.0,16.0,16.0,16.0,perfumery,59
PRO_13088,construcao_ferramentas_seguranca,59.0,2007.0,3.0,350.0,17.0,7.0,17.0,construction_tools_safety,19
PRO_13089,beleza_saude,56.0,575.0,1.0,200.0,20.0,15.0,15.0,health_beauty,43
PRO_13090,cama_mesa_banho,34.0,154.0,1.0,350.0,20.0,10.0,20.0,bed_bath_table,7
PRO_13091,construcao_ferramentas_seguranca,58.0,444.0,1.0,100.0,20.0,20.0,30.0,construction_tools_safety,19
PRO_13092,telefonia,50.0,329.0,5.0,200.0,21.0,2.0,15.0,telephony,68
PRO_13093,fashion_bolsas_e_acessorios,60.0,917.0,8.0,1150.0,20.0,12.0,15.0,fashion_bags_accessories,28
PRO_13094,informatica_acessorios,31.0,164.0,1.0,1100.0,25.0,15.0,15.0,computers_accessories,15
PRO_13095,construcao_ferramentas_construcao,60.0,327.0,1.0,22350.0,41.0,13.0,41.0,construction_tools_construction,17
PRO_13096,fashion_bolsas_e_acessorios,27.0,184.0,4.0,150.0,18.0,9.0,11.0,fashion_bags_accessories,28
PRO_13097,esporte_lazer,51.0,419.0,4.0,467.0,46.0,11.0,14.0,sports_leisure,65
PRO_13098,moveis_decoracao,53.0,890.0,1.0,150.0,19.0,5.0,25.0,furniture_decor,39
PRO_13099,fashion_bolsas_e_acessorios,47.0,278.0,1.0,300.0,30.0,30.0,20.0,fashion_bags_accessories,28
PRO_13100,esporte_lazer,56.0,150.0,1.0,1300.0,60.0,11.0,23.0,sports_leisure,65
PRO_13101,utilidades_domesticas,59.0,1209.0,5.0,10250.0,43.0,43.0,37.0,housewares,49
PRO_13102,moveis_decoracao,52.0,212.0,1.0,800.0,23.0,3.0,23.0,furniture_decor,39
PRO_13103,relogios_presentes,46.0,263.0,1.0,600.0,16.0,27.0,17.0,watches_gifts,71
PRO_13104,brinquedos,41.0,1100.0,3.0,15400.0,105.0,48.0,18.0,toys,69
PRO_13105,moveis_sala,58.0,690.0,1.0,16400.0,105.0,15.0,43.0,furniture_living_room,40
PRO_13106,telefonia,59.0,421.0,2.0,161.0,17.0,14.0,19.0,telephony,68
PRO_13107,moveis_decoracao,39.0,1405.0,3.0,150.0,35.0,2.0,25.0,furniture_decor,39
PRO_13108,perfumaria,51.0,396.0,2.0,575.0,18.0,12.0,15.0,perfumery,59
PRO_13109,automotivo,57.0,302.0,1.0,150.0,24.0,2.0,17.0,auto,5
PRO_13110,cama_mesa_banho,59.0,123.0,2.0,300.0,40.0,8.0,30.0,bed_bath_table,7
PRO_13111,cama_mesa_banho,33.0,247.0,1.0,1450.0,38.0,18.0,29.0,bed_bath_table,7
PRO_13112,informatica_acessorios,52.0,1340.0,1.0,800.0,26.0,17.0,17.0,computers_accessories,15
PRO_13113,automotivo,38.0,471.0,4.0,1700.0,37.0,30.0,27.0,auto,5
PRO_13114,fashion_bolsas_e_acessorios,64.0,1710.0,1.0,200.0,16.0,2.0,11.0,fashion_bags_accessories,28
PRO_13115,utilidades_domesticas,38.0,418.0,1.0,250.0,28.0,6.0,12.0,housewares,49
PRO_13116,fashion_calcados,57.0,404.0,4.0,1400.0,22.0,12.0,33.0,fashion_shoes,31
PRO_13117,perfumaria,37.0,674.0,1.0,225.0,16.0,7.0,12.0,perfumery,59
PRO_13118,perfumaria,53.0,732.0,1.0,438.0,19.0,10.0,16.0,perfumery,59
PRO_13119,telefonia,58.0,584.0,6.0,225.0,18.0,4.0,12.0,telephony,68
PRO_13120,fashion_bolsas_e_acessorios,41.0,202.0,2.0,200.0,25.0,15.0,20.0,fashion_bags_accessories,28
PRO_13121,ferramentas_jardim,47.0,777.0,1.0,1400.0,35.0,22.0,24.0,garden_tools,42
PRO_13122,esporte_lazer,28.0,1102.0,1.0,170.0,22.0,14.0,19.0,sports_leisure,65
PRO_13123,automotivo,63.0,763.0,3.0,200.0,17.0,3.0,11.0,auto,5
PRO_13124,relogios_presentes,58.0,499.0,1.0,200.0,16.0,11.0,11.0,watches_gifts,71
PRO_13125,moveis_decoracao,19.0,262.0,1.0,10500.0,36.0,47.0,36.0,furniture_decor,39
PRO_13126,esporte_lazer,48.0,255.0,1.0,450.0,16.0,12.0,12.0,sports_leisure,65
PRO_13127,beleza_saude,58.0,2167.0,6.0,900.0,27.0,4.0,11.0,health_beauty,43
PRO_13128,pcs,55.0,1131.0,1.0,12050.0,27.0,50.0,53.0,computers,14
PRO_13129,eletronicos,51.0,381.0,3.0,1075.0,22.0,5.0,7.0,electronics,26
PRO_13130,moveis_decoracao,48.0,219.0,3.0,450.0,16.0,5.0,20.0,furniture_decor,39
PRO_13131,cama_mesa_banho,59.0,95.0,1.0,600.0,20.0,10.0,15.0,bed_bath_table,7
PRO_13132,moveis_decoracao,43.0,862.0,1.0,5300.0,27.0,47.0,27.0,furniture_decor,39
PRO_13133,automotivo,59.0,211.0,4.0,600.0,25.0,10.0,15.0,auto,5
PRO_13134,moveis_decoracao,54.0,2075.0,2.0,550.0,68.0,8.0,13.0,furniture_decor,39
PRO_13135,utilidades_domesticas,54.0,1161.0,1.0,650.0,20.0,12.0,43.0,housewares,49
PRO_13136,esporte_lazer,59.0,995.0,4.0,3500.0,86.0,26.0,18.0,sports_leisure,65
PRO_13137,cama_mesa_banho,52.0,269.0,1.0,2200.0,45.0,15.0,35.0,bed_bath_table,7
PRO_13138,esporte_lazer,44.0,312.0,2.0,950.0,17.0,5.0,14.0,sports_leisure,65
PRO_13139,construcao_ferramentas_construcao,55.0,222.0,2.0,150.0,20.0,4.0,20.0,construction_tools_construction,17
PRO_13140,pet_shop,60.0,913.0,1.0,300.0,19.0,19.0,19.0,pet_shop,60
