customer_id,customer_zip_code_prefix,customer_city,customer_state,customer_state_encoded,customer_city_encoded
CUS_59760,11075,santos,SP,25,3415
CUS_59761,91110,porto alegre,RS,22,2964
CUS_59762,5414,sao paulo,SP,25,3597
CUS_59763,6654,itapevi,SP,25,1810
CUS_59764,39680,capelinha,MG,10,791
CUS_59765,13419,piracicaba,SP,25,2867
CUS_59766,17380,brotas,SP,25,579
CUS_59767,29330,itapemirim,ES,7,1803
CUS_59768,22610,rio de janeiro,RJ,18,3155
CUS_59769,22793,rio de janeiro,RJ,18,3155
CUS_59770,26052,nova iguacu,RJ,18,2506
CUS_59771,6454,barueri,SP,25,430
CUS_59772,76270,jussara,GO,8,2025
CUS_59773,12235,sao jose dos campos,SP,25,3554
CUS_59774,98700,ijui,RS,22,1638
CUS_59775,75265,vianopolis,GO,8,4050
CUS_59776,1453,sao paulo,SP,25,3597
CUS_59777,6283,osasco,SP,25,2594
CUS_59778,64034,teresina,PI,16,3843
CUS_59779,49700,capela,SE,24,786
CUS_59780,6694,itapevi,SP,25,1810
CUS_59781,31160,belo horizonte,MG,10,453
CUS_59782,1406,sao paulo,SP,25,3597
CUS_59783,65810,alto parnaiba,MA,9,123
CUS_59784,11443,guaruja,SP,25,1527
CUS_59785,25580,sao joao de meriti,RJ,18,3493
CUS_59786,73920,iaciara,GO,8,1559
CUS_59787,93351,novo hamburgo,RS,22,2552
CUS_59788,13175,sumare,SP,25,3765
CUS_59789,53439,paulista,PE,15,2746
CUS_59790,11320,sao vicente,SP,25,3638
CUS_59791,2615,sao paulo,SP,25,3597
CUS_59792,4140,sao paulo,SP,25,3597
CUS_59793,12216,sao jose dos campos,SP,25,3554
CUS_59794,92420,canoas,RS,22,772
CUS_59795,4272,sao paulo,SP,25,3597
CUS_59796,73040,brasilia,DF,6,558
CUS_59797,20220,rio de janeiro,RJ,18,3155
CUS_59798,22270,rio de janeiro,RJ,18,3155
CUS_59799,98700,ijui,RS,22,1638
CUS_59800,1427,sao paulo,SP,25,3597
CUS_59801,21930,rio de janeiro,RJ,18,3155
CUS_59802,35681,itauna,MG,10,1847
CUS_59803,41194,salvador,BA,4,3247
CUS_59804,1403,sao paulo,SP,25,3597
CUS_59805,48110,catu,BA,4,891
CUS_59806,74475,goiania,GO,8,1445
CUS_59807,18970,chavantes,SP,25,946
CUS_59808,9689,sao bernardo do campo,SP,25,3428
CUS_59809,76355,morro agudo de goias,GO,8,2398
CUS_59810,12335,jacarei,SP,25,1884
CUS_59811,39402,montes claros,MG,10,2386
CUS_59812,24130,niteroi,RJ,18,2461
CUS_59813,12032,taubate,SP,25,3825
CUS_59814,4514,sao paulo,SP,25,3597
CUS_59815,6753,taboao da serra,SP,25,3775
CUS_59816,38441,araguari,MG,10,246
CUS_59817,97300,sao gabriel,RS,22,3465
CUS_59818,9715,sao bernardo do campo,SP,25,3428
CUS_59819,22760,rio de janeiro,RJ,18,3155
CUS_59820,22793,rio de janeiro,RJ,18,3155
CUS_59821,48450,cipo,BA,4,959
CUS_59822,95150,nova petropolis,RS,22,2524
CUS_59823,39100,diamantina,MG,10,1175
CUS_59824,98590,santo augusto,RS,22,3407
CUS_59825,76550,porangatu,GO,8,2954
CUS_59826,12243,sao jose dos campos,SP,25,3554
CUS_59827,13630,pirassununga,SP,25,2887
CUS_59828,64063,teresina,PI,16,3843
CUS_59829,72155,brasilia,DF,6,558
CUS_59830,18200,itapetininga,SP,25,1808
CUS_59831,18035,sorocaba,SP,25,3758
CUS_59832,22470,rio de janeiro,RJ,18,3155
CUS_59833,24020,niteroi,RJ,18,2461
CUS_59834,89270,guaramirim,SC,23,1506
CUS_59835,95595,cidreira,RS,22,958
CUS_59836,38183,araxa,MG,10,278
CUS_59837,13050,campinas,SP,25,707
CUS_59838,98700,ijui,RS,22,1638
CUS_59839,85045,guarapuava,PR,17,1515
CUS_59840,67013,ananindeua,PA,13,164
CUS_59841,20521,rio de janeiro,RJ,18,3155
CUS_59842,11085,santos,SP,25,3415
CUS_59843,5565,sao paulo,SP,25,3597
CUS_59844,47630,serra do ramalho,BA,4,3696
CUS_59845,75570,bom jesus,GO,8,507
CUS_59846,25050,duque de caxias,RJ,18,1235
CUS_59847,71925,brasilia,DF,6,558
CUS_59848,81830,curitiba,PR,17,1143
CUS_59849,70673,brasilia,DF,6,558
CUS_59850,51111,recife,PE,15,3086
CUS_59851,75555,vicentinopolis,GO,8,4054
CUS_59852,24230,niteroi,RJ,18,2461
CUS_59853,1319,sao paulo,SP,25,3597
CUS_59854,44230,amelia rodrigues,BA,4,149
CUS_59855,11431,guaruja,SP,25,1527
CUS_59856,26020,nova iguacu,RJ,18,2506
CUS_59857,4304,sao paulo,SP,25,3597
CUS_59858,37135,alfenas,MG,10,84
CUS_59859,21660,rio de janeiro,RJ,18,3155
CUS_59860,13450,santa barbara d'oeste,SP,25,3261
CUS_59861,8240,sao paulo,SP,25,3597
CUS_59862,8295,sao paulo,SP,25,3597
CUS_59863,27510,resende,RJ,18,3100
CUS_59864,22290,rio de janeiro,RJ,18,3155
CUS_59865,96930,candelaria,RS,22,756
CUS_59866,28575,jaguarembe,RJ,18,1903
CUS_59867,35502,divinopolis,MG,10,1190
CUS_59868,90560,porto alegre,RS,22,2964
CUS_59869,7752,cajamar,SP,25,655
CUS_59870,24230,niteroi,RJ,18,2461
CUS_59871,4578,sao paulo,SP,25,3597
CUS_59872,35230,resplendor,MG,10,3105
CUS_59873,74885,goiania,GO,8,1445
CUS_59874,22631,rio de janeiro,RJ,18,3155
CUS_59875,11050,santos,SP,25,3415
CUS_59876,70660,brasilia,DF,6,558
CUS_59877,26193,belford roxo,RJ,18,450
CUS_59878,18055,sorocaba,SP,25,3758
CUS_59879,28800,rio bonito,RJ,18,3143
CUS_59880,83025,sao jose dos pinhais,PR,17,3556
CUS_59881,17601,tupa,SP,25,3924
CUS_59882,90230,porto alegre,RS,22,2964
CUS_59883,13900,amparo,SP,25,157
CUS_59884,54768,camaragibe,PE,15,681
CUS_59885,5468,sao paulo,SP,25,3597
CUS_59886,2022,sao paulo,SP,25,3597
CUS_59887,37200,lavras,MG,10,2081
CUS_59888,6630,jandira,SP,25,1921
CUS_59889,18950,ipaussu,SP,25,1688
CUS_59890,81510,curitiba,PR,17,1143
CUS_59891,30120,belo horizonte,MG,10,453
CUS_59892,20950,rio de janeiro,RJ,18,3155
CUS_59893,4282,sao paulo,SP,25,3597
CUS_59894,4137,sao paulo,SP,25,3597
CUS_59895,18570,conchas,SP,25,1021
CUS_59896,13084,campinas,SP,25,707
CUS_59897,6020,osasco,SP,25,2594
CUS_59898,22723,rio de janeiro,RJ,18,3155
CUS_59899,14051,ribeirao preto,SP,25,3132
CUS_59900,18116,votorantim,SP,25,4098
CUS_59901,70293,brasilia,DF,6,558
CUS_59902,15600,fernandopolis,SP,25,1335
CUS_59903,38440,araguari,MG,10,246
CUS_59904,13186,hortolandia,SP,25,1553
CUS_59905,41218,salvador,BA,4,3247
CUS_59906,22723,rio de janeiro,RJ,18,3155
CUS_59907,2212,sao paulo,SP,25,3597
CUS_59908,9171,santo andre,SP,25,3375
CUS_59909,20765,rio de janeiro,RJ,18,3155
CUS_59910,7010,guarulhos,SP,25,1529
CUS_59911,40010,salvador,BA,4,3247
CUS_59912,70865,brasilia,DF,6,558
CUS_59913,14091,ribeirao preto,SP,25,3132
CUS_59914,90640,porto alegre,RS,22,2964
CUS_59915,2883,sao paulo,SP,25,3597
CUS_59916,13484,limeira,SP,25,2098
CUS_59917,22230,rio de janeiro,RJ,18,3155
CUS_59918,74375,goiania,GO,8,1445
CUS_59919,49500,itabaiana,SE,24,1733
CUS_59920,77670,divinopolis do tocantins,TO,26,1192
CUS_59921,36201,barbacena,MG,10,386
CUS_59922,4841,sao paulo,SP,25,3597
CUS_59923,31540,belo horizonte,MG,10,453
CUS_59924,13081,campinas,SP,25,707
CUS_59925,50050,recife,PE,15,3086
CUS_59926,18530,tiete,SP,25,3858
CUS_59927,2441,sao paulo,SP,25,3597
CUS_59928,88330,balneario camboriu,SC,23,361
CUS_59929,13830,santo antonio de posse,SP,25,3386
CUS_59930,2862,sao paulo,SP,25,3597
CUS_59931,12244,sao jose dos campos,SP,25,3554
CUS_59932,21021,rio de janeiro,RJ,18,3155
CUS_59933,13175,sumare,SP,25,3765
CUS_59934,21012,rio de janeiro,RJ,18,3155
CUS_59935,57265,teotonio vilela,AL,1,3841
CUS_59936,35170,coronel fabriciano,MG,10,1062
CUS_59937,49950,japoata,SE,24,1930
CUS_59938,13173,sumare,SP,25,3765
CUS_59939,8450,sao paulo,SP,25,3597
CUS_59940,3726,sao paulo,SP,25,3597
CUS_59941,85859,foz do iguacu,PR,17,1378
CUS_59942,32285,contagem,MG,10,1041
CUS_59943,40255,salvador,BA,4,3247
CUS_59944,2408,sao paulo,SP,25,3597
CUS_59945,2316,sao paulo,SP,25,3597
CUS_59946,38700,patos de minas,MG,10,2731
CUS_59947,82810,curitiba,PR,17,1143
CUS_59948,60115,fortaleza,CE,5,1374
CUS_59949,71060,brasilia,DF,6,558
CUS_59950,65725,pedreiras,MA,9,2773
CUS_59951,29090,vitoria,ES,7,4087
CUS_59952,87560,ipora,PR,17,1703
CUS_59953,35500,divinopolis,MG,10,1190
CUS_59954,30130,belo horizonte,MG,10,453
CUS_59955,8041,sao paulo,SP,25,3597
CUS_59956,95603,taquara,RS,22,3811
CUS_59957,21715,rio de janeiro,RJ,18,3155
CUS_59958,26010,nova iguacu,RJ,18,2506
CUS_59959,9380,maua,SP,25,2282
CUS_59960,11035,santos,SP,25,3415
CUS_59961,8270,sao paulo,SP,25,3597
CUS_59962,84130,palmeira,PR,17,2642
CUS_59963,3685,sao paulo,SP,25,3597
CUS_59964,87970,nova londrina,PR,17,2513
CUS_59965,13572,sao carlos,SP,25,3434
CUS_59966,85807,cascavel,PR,17,867
CUS_59967,80050,curitiba,PR,17,1143
CUS_59968,34600,sabara,MG,10,3220
CUS_59969,59054,natal,RN,19,2442
CUS_59970,13607,araras,SP,25,266
CUS_59971,25780,sao jose do vale do rio preto,RJ,18,3552
CUS_59972,95200,vacaria,RS,22,3994
CUS_59973,11060,santos,SP,25,3415
CUS_59974,21221,rio de janeiro,RJ,18,3155
CUS_59975,32071,contagem,MG,10,1041
CUS_59976,4524,sao paulo,SP,25,3597
CUS_59977,11661,caraguatatuba,SP,25,811
CUS_59978,93540,novo hamburgo,RS,22,2552
CUS_59979,27913,macae,RJ,18,2139
CUS_59980,70070,brasilia,DF,6,558
CUS_59981,6080,osasco,SP,25,2594
CUS_59982,38610,unai,MG,10,3962
CUS_59983,35460,brumadinho,MG,10,581
CUS_59984,14790,guaira,SP,25,1484
CUS_59985,68557,xinguara,PA,13,4114
CUS_59986,14403,franca,SP,25,1382
CUS_59987,93010,sao leopoldo,RS,22,3558
CUS_59988,73360,brasilia,DF,6,558
CUS_59989,88330,balneario camboriu,SC,23,361
CUS_59990,83570,cerro azul,PR,17,921
CUS_59991,63125,crato,CE,5,1099
CUS_59992,20090,rio de janeiro,RJ,18,3155
CUS_59993,14091,ribeirao preto,SP,25,3132
CUS_59994,20561,rio de janeiro,RJ,18,3155
CUS_59995,2075,sao paulo,SP,25,3597
CUS_59996,41335,salvador,BA,4,3247
CUS_59997,65870,pastos bons,MA,9,2726
CUS_59998,69086,manaus,AM,2,2185
CUS_59999,71020,brasilia,DF,6,558
CUS_60000,22745,rio de janeiro,RJ,18,3155
CUS_60001,2264,sao paulo,SP,25,3597
CUS_60002,20551,rio de janeiro,RJ,18,3155
CUS_60003,5594,sao paulo,SP,25,3597
CUS_60004,28890,rio das ostras,RJ,18,3152
CUS_60005,71931,brasilia,DF,6,558
CUS_60006,3105,sao paulo,SP,25,3597
CUS_60007,57311,arapiraca,AL,1,254
CUS_60008,88034,florianopolis,SC,23,1358
CUS_60009,17514,marilia,SP,25,2240
CUS_60010,90570,porto alegre,RS,22,2964
CUS_60011,15015,sao jose do rio preto,SP,25,3549
CUS_60012,29161,serra,ES,7,3690
CUS_60013,86390,cambara,PR,17,682
CUS_60014,48460,nova soure,BA,4,2537
CUS_60015,4513,sao paulo,SP,25,3597
CUS_60016,6260,osasco,SP,25,2594
CUS_60017,3420,sao paulo,SP,25,3597
CUS_60018,95913,lajeado,RS,22,2064
CUS_60019,74353,goiania,GO,8,1445
CUS_60020,40315,salvador,BA,4,3247
CUS_60021,30330,belo horizonte,MG,10,453
CUS_60022,99900,getulio vargas,RS,22,1429
CUS_60023,18211,itapetininga,SP,25,1808
CUS_60024,23890,seropedica,RJ,18,3689
CUS_60025,18150,ibiuna,SP,25,1606
CUS_60026,19360,santo anastacio,SP,25,3374
CUS_60027,96506,cachoeira do sul,RS,22,627
CUS_60028,44001,feira de santana,BA,4,1324
CUS_60029,88600,sao joaquim,SC,23,3511
CUS_60030,28930,arraial do cabo,RJ,18,305
CUS_60031,70253,brasilia,DF,6,558
CUS_60032,9040,santo andre,SP,25,3375
CUS_60033,6783,taboao da serra,SP,25,3775
CUS_60034,11940,jacupiranga,SP,25,1896
CUS_60035,66023,belem,PA,13,448
CUS_60036,14062,ribeirao preto,SP,25,3132
CUS_60037,24220,niteroi,RJ,18,2461
CUS_60038,15200,jose bonifacio,SP,25,1992
CUS_60039,66083,belem,PA,13,448
CUS_60040,6708,cotia,SP,25,1092
CUS_60041,12460,campos do jordao,SP,25,739
CUS_60042,3508,sao paulo,SP,25,3597
CUS_60043,8587,itaquaquecetuba,SP,25,1828
CUS_60044,24858,itaborai,RJ,18,1744
CUS_60045,29201,guarapari,ES,7,1513
CUS_60046,5410,sao paulo,SP,25,3597
CUS_60047,5539,sao paulo,SP,25,3597
CUS_60048,3186,sao paulo,SP,25,3597
CUS_60049,85303,laranjeiras do sul,PR,17,2076
CUS_60050,81750,curitiba,PR,17,1143
CUS_60051,5158,sao paulo,SP,25,3597
CUS_60052,33400,lagoa santa,MG,10,2057
CUS_60053,27966,macae,RJ,18,2139
CUS_60054,30411,belo horizonte,MG,10,453
CUS_60055,36033,juiz de fora,MG,10,2005
CUS_60056,4191,sao paulo,SP,25,3597
CUS_60057,12070,taubate,SP,25,3825
CUS_60058,4803,sao paulo,SP,25,3597
CUS_60059,13333,indaiatuba,SP,25,1663
CUS_60060,9990,diadema,SP,25,1172
CUS_60061,85635,nova esperanca do sudoeste,PR,17,2496
CUS_60062,1228,sao paulo,SP,25,3597
CUS_60063,35162,ipatinga,MG,10,1686
CUS_60064,28400,sao fidelis,RJ,18,3454
CUS_60065,36955,mutum,MG,10,2433
CUS_60066,7175,guarulhos,SP,25,1529
CUS_60067,21510,rio de janeiro,RJ,18,3155
CUS_60068,22411,rio de janeiro,RJ,18,3155
CUS_60069,89160,rio do sul,SC,23,3160
CUS_60070,16020,aracatuba,SP,25,231
CUS_60071,24754,sao goncalo,RJ,18,3471
CUS_60072,2044,sao paulo,SP,25,3597
CUS_60073,74360,goiania,GO,8,1445
CUS_60074,47800,barreiras,BA,4,418
CUS_60075,81200,curitiba,PR,17,1143
CUS_60076,14813,gaviao peixoto,SP,25,1422
CUS_60077,22710,rio de janeiro,RJ,18,3155
CUS_60078,2987,sao paulo,SP,25,3597
CUS_60079,36050,juiz de fora,MG,10,2005
CUS_60080,1226,sao paulo,SP,25,3597
CUS_60081,12944,atibaia,SP,25,330
CUS_60082,13905,amparo,SP,25,157
CUS_60083,79060,campo grande,MS,11,725
CUS_60084,18132,sao roque,SP,25,3614
CUS_60085,8226,sao paulo,SP,25,3597
CUS_60086,75390,trindade,GO,8,3910
CUS_60087,22280,rio de janeiro,RJ,18,3155
CUS_60088,65041,sao luis,MA,9,3566
CUS_60089,89295,rio negrinho,SC,23,3173
CUS_60090,2561,sao paulo,SP,25,3597
CUS_60091,17063,bauru,SP,25,438
CUS_60092,76980,vilhena,RO,20,4075
CUS_60093,28470,santo antonio de padua,RJ,18,3385
CUS_60094,49043,aracaju,SE,24,227
CUS_60095,31630,belo horizonte,MG,10,453
CUS_60096,13950,lindoia,SP,25,2103
CUS_60097,20551,rio de janeiro,RJ,18,3155
CUS_60098,87020,maringa,PR,17,2242
CUS_60099,3060,sao paulo,SP,25,3597
CUS_60100,1009,sao paulo,SP,25,3597
CUS_60101,20040,rio de janeiro,RJ,18,3155
CUS_60102,59151,parnamirim,RN,19,2712
CUS_60103,28110,goitacazes,RJ,18,1452
CUS_60104,37469,santana do capivari,MG,10,3354
CUS_60105,18230,sao miguel arcanjo,SP,25,3582
CUS_60106,20040,rio de janeiro,RJ,18,3155
CUS_60107,32410,ibirite,MG,10,1598
CUS_60108,35790,curvelo,MG,10,1152
CUS_60109,81925,curitiba,PR,17,1143
CUS_60110,28470,santo antonio de padua,RJ,18,3385
CUS_60111,38051,uberaba,MG,10,3949
CUS_60112,35430,ponte nova,MG,10,2944
CUS_60113,65058,sao luis,MA,9,3566
CUS_60114,6436,barueri,SP,25,430
CUS_60115,87070,maringa,PR,17,2242
CUS_60116,11950,cajati,SP,25,658
CUS_60117,28030,campos dos goytacazes,RJ,18,740
CUS_60118,9820,sao bernardo do campo,SP,25,3428
CUS_60119,74055,goiania,GO,8,1445
CUS_60120,44360,sao felix,BA,4,3448
CUS_60121,5319,sao paulo,SP,25,3597
CUS_60122,2358,sao paulo,SP,25,3597
CUS_60123,42850,dias d'avila,BA,4,1179
CUS_60124,38600,paracatu,MG,10,2667
CUS_60125,89899,ipora do oeste,SC,23,1704
CUS_60126,29173,serra,ES,7,3690
CUS_60127,29141,cariacica,ES,7,829
CUS_60128,79105,campo grande,MS,11,725
CUS_60129,18560,ipero,SP,25,1691
CUS_60130,88106,sao jose,SC,23,3520
CUS_60131,18125,aluminio,SP,25,132
CUS_60132,24344,niteroi,RJ,18,2461
CUS_60133,7120,guarulhos,SP,25,1529
CUS_60134,15950,santa adelia,SP,25,3256
CUS_60135,29903,linhares,ES,7,2106
CUS_60136,41760,salvador,BA,4,3247
CUS_60137,53415,paulista,PE,15,2746
CUS_60138,71937,taguatinga,DF,6,3784
CUS_60139,37466,itamonte,MG,10,1783
CUS_60140,4001,sao paulo,SP,25,3597
CUS_60141,64900,bom jesus,PI,16,507
CUS_60142,78128,varzea grande,MT,12,4024
CUS_60143,89237,joinville,SC,23,1989
CUS_60144,3534,sao paulo,SP,25,3597
CUS_60145,4348,sao paulo,SP,25,3597
CUS_60146,39404,montes claros,MG,10,2386
CUS_60147,65081,sao luis,MA,9,3566
CUS_60148,3132,sao paulo,SP,25,3597
CUS_60149,30315,belo horizonte,MG,10,453
CUS_60150,27600,valenca,RJ,18,3998
CUS_60151,5528,sao paulo,SP,25,3597
CUS_60152,80220,curitiba,PR,17,1143
CUS_60153,12324,jacarei,SP,25,1884
CUS_60154,68900,macapa,AP,3,2143
CUS_60155,39850,ataleia,MG,10,329
CUS_60156,37400,campanha,MG,10,695
CUS_60157,62215,ipaporanga,CE,5,1685
CUS_60158,70680,brasilia,DF,6,558
CUS_60159,6322,carapicuiba,SP,25,820
CUS_60160,6286,osasco,SP,25,2594
CUS_60161,16270,glicerio,SP,25,1434
CUS_60162,6900,embu-guacu,SP,25,1250
CUS_60163,1509,sao paulo,SP,25,3597
CUS_60164,11611,sao sebastiao,SP,25,3617
CUS_60165,11410,guaruja,SP,25,1527
CUS_60166,9930,diadema,SP,25,1172
CUS_60167,61700,aquiraz,CE,5,226
CUS_60168,64014,teresina,PI,16,3843
CUS_60169,22291,rio de janeiro,RJ,18,3155
CUS_60170,7847,franco da rocha,SP,25,1390
CUS_60171,2140,sao paulo,SP,25,3597
CUS_60172,4434,sao paulo,SP,25,3597
CUS_60173,6273,osasco,SP,25,2594
CUS_60174,86010,londrina,PR,17,2112
CUS_60175,23045,rio de janeiro,RJ,18,3155
CUS_60176,66630,belem,PA,13,448
CUS_60177,25665,petropolis,RJ,18,2815
CUS_60178,44790,campo formoso,BA,4,724
CUS_60179,12283,cacapava,SP,25,615
CUS_60180,63041,juazeiro do norte,CE,5,2000
CUS_60181,9580,sao caetano do sul,SP,25,3433
CUS_60182,5632,sao paulo,SP,25,3597
CUS_60183,44095,feira de santana,BA,4,1324
CUS_60184,5624,sao paulo,SP,25,3597
CUS_60185,2021,sao paulo,SP,25,3597
CUS_60186,81820,curitiba,PR,17,1143
CUS_60187,12236,sao jose dos campos,SP,25,3554
CUS_60188,6824,embu das artes,SP,25,1249
CUS_60189,8673,suzano,SP,25,3770
CUS_60190,4305,sao paulo,SP,25,3597
CUS_60191,42807,camacari,BA,4,675
CUS_60192,8110,sao paulo,SP,25,3597
CUS_60193,18208,itapetininga,SP,25,1808
CUS_60194,30668,belo horizonte,MG,10,453
CUS_60195,3084,sao paulo,SP,25,3597
CUS_60196,30112,belo horizonte,MG,10,453
CUS_60197,76873,ariquemes,RO,20,297
CUS_60198,9381,maua,SP,25,2282
CUS_60199,52160,recife,PE,15,3086
CUS_60200,4324,sao paulo,SP,25,3597
CUS_60201,85603,francisco beltrao,PR,17,1384
CUS_60202,14051,ribeirao preto,SP,25,3132
CUS_60203,22610,rio de janeiro,RJ,18,3155
CUS_60204,12237,sao jose dos campos,SP,25,3554
CUS_60205,13015,campinas,SP,25,707
CUS_60206,15370,pereira barreto,SP,25,2799
CUS_60207,18117,votorantim,SP,25,4098
CUS_60208,35330,inhapim,MG,10,1674
CUS_60209,90450,porto alegre,RS,22,2964
CUS_60210,28735,quissama,RJ,18,3066
CUS_60211,46430,guanambi,BA,4,1490
CUS_60212,38401,uberlandia,MG,10,3950
CUS_60213,4508,sao paulo,SP,25,3597
CUS_60214,37410,tres coracoes,MG,10,3897
CUS_60215,73255,brasilia,DF,6,558
CUS_60216,33200,vespasiano,MG,10,4046
CUS_60217,37795,andradas,MG,10,172
CUS_60218,89248,garuva,SC,23,1417
CUS_60219,66113,belem,PA,13,448
CUS_60220,36400,conselheiro lafaiete,MG,10,1036
CUS_60221,2060,sao paulo,SP,25,3597
CUS_60222,16200,birigui,SP,25,476
CUS_60223,38066,uberaba,MG,10,3949
CUS_60224,22793,rio de janeiro,RJ,18,3155
CUS_60225,44090,feira de santana,BA,4,1324
CUS_60226,74914,aparecida de goiania,GO,8,208
CUS_60227,12031,taubate,SP,25,3825
CUS_60228,80410,curitiba,PR,17,1143
CUS_60229,31030,belo horizonte,MG,10,453
CUS_60230,48840,cansancao,BA,4,774
CUS_60231,4726,sao paulo,SP,25,3597
CUS_60232,39510,espinosa,MG,10,1283
CUS_60233,23020,rio de janeiro,RJ,18,3155
CUS_60234,12225,sao jose dos campos,SP,25,3554
CUS_60235,5576,sao paulo,SP,25,3597
CUS_60236,23970,paraty,RJ,18,2701
CUS_60237,22470,rio de janeiro,RJ,18,3155
CUS_60238,8450,sao paulo,SP,25,3597
CUS_60239,6293,osasco,SP,25,2594
CUS_60240,39400,montes claros,MG,10,2386
CUS_60241,7124,guarulhos,SP,25,1529
CUS_60242,13295,itupeva,SP,25,1861
CUS_60243,7713,caieiras,SP,25,652
CUS_60244,78820,jaciara,MT,12,1887
CUS_60245,28960,iguaba grande,RJ,18,1632
CUS_60246,87043,maringa,PR,17,2242
CUS_60247,17054,bauru,SP,25,438
CUS_60248,4537,sao paulo,SP,25,3597
CUS_60249,39935,santo antonio do jacinto,MG,10,3395
CUS_60250,1306,sao paulo,SP,25,3597
CUS_60251,41740,salvador,BA,4,3247
CUS_60252,11425,guaruja,SP,25,1527
CUS_60253,78076,cuiaba,MT,12,1133
CUS_60254,85750,planalto,PR,17,2913
CUS_60255,15385,ilha solteira,SP,25,1643
CUS_60256,11701,praia grande,SP,25,3003
CUS_60257,47820,sao desiderio,BA,4,3439
CUS_60258,11621,sao sebastiao,SP,25,3617
CUS_60259,36025,juiz de fora,MG,10,2005
CUS_60260,9371,maua,SP,25,2282
CUS_60261,13188,hortolandia,SP,25,1553
CUS_60262,15502,votuporanga,SP,25,4099
CUS_60263,30710,belo horizonte,MG,10,453
CUS_60264,3534,sao paulo,SP,25,3597
CUS_60265,92310,canoas,RS,22,772
CUS_60266,97105,santa maria,RS,22,3307
CUS_60267,4154,sao paulo,SP,25,3597
CUS_60268,95097,caxias do sul,RS,22,900
CUS_60269,78020,cuiaba,MT,12,1133
CUS_60270,11446,guaruja,SP,25,1527
CUS_60271,18060,sorocaba,SP,25,3758
CUS_60272,13501,rio claro,SP,25,3149
CUS_60273,19060,presidente prudente,SP,25,3022
CUS_60274,33925,ribeirao das neves,MG,10,3128
CUS_60275,82820,curitiba,PR,17,1143
CUS_60276,2420,sao paulo,SP,25,3597
CUS_60277,22790,rio de janeiro,RJ,18,3155
CUS_60278,35160,ipatinga,MG,10,1686
CUS_60279,4548,sao paulo,SP,25,3597
CUS_60280,22210,rio de janeiro,RJ,18,3155
CUS_60281,70680,brasilia,DF,6,558
CUS_60282,84010,ponta grossa,PR,17,2936
CUS_60283,72872,valparaiso de goias,GO,8,4004
CUS_60284,5021,sao paulo,SP,25,3597
CUS_60285,13871,sao joao da boa vista,SP,25,3486
CUS_60286,59631,mossoro,RN,19,2411
CUS_60287,12061,taubate,SP,25,3825
CUS_60288,38408,uberlandia,MG,10,3950
CUS_60289,9912,diadema,SP,25,1172
CUS_60290,58073,joao pessoa,PB,14,1983
CUS_60291,13331,indaiatuba,SP,25,1663
CUS_60292,6826,embu das artes,SP,25,1249
CUS_60293,59025,natal,RN,19,2442
CUS_60294,5350,sao paulo,SP,25,3597
CUS_60295,87360,goioere,PR,17,1451
CUS_60296,2998,sao paulo,SP,25,3597
CUS_60297,5128,sao paulo,SP,25,3597
CUS_60298,52051,recife,PE,15,3086
CUS_60299,18500,laranjal paulista,SP,25,2075
CUS_60300,14940,ibitinga,SP,25,1601
CUS_60301,38800,sao gotardo,MG,10,3479
CUS_60302,36800,carangola,MG,10,818
CUS_60303,23033,rio de janeiro,RJ,18,3155
CUS_60304,38412,uberlandia,MG,10,3950
CUS_60305,3340,sao paulo,SP,25,3597
CUS_60306,22441,rio de janeiro,RJ,18,3155
CUS_60307,1239,sao paulo,SP,25,3597
CUS_60308,28083,campos dos goytacazes,RJ,18,740
CUS_60309,18170,piedade,SP,25,2828
CUS_60310,25561,sao joao de meriti,RJ,18,3493
CUS_60311,20060,rio de janeiro,RJ,18,3155
CUS_60312,79380,miranda,MS,11,2323
CUS_60313,37443,baependi,MG,10,350
CUS_60314,1408,sao paulo,SP,25,3597
CUS_60315,35120,itanhomi,MG,10,1788
CUS_60316,35162,ipatinga,MG,10,1686
CUS_60317,21520,rio de janeiro,RJ,18,3155
CUS_60318,35230,resplendor,MG,10,3105
CUS_60319,28623,nova friburgo,RJ,18,2501
CUS_60320,69035,manaus,AM,2,2185
CUS_60321,6381,carapicuiba,SP,25,820
CUS_60322,5396,sao paulo,SP,25,3597
CUS_60323,1422,sao paulo,SP,25,3597
CUS_60324,80610,curitiba,PR,17,1143
CUS_60325,67120,ananindeua,PA,13,164
CUS_60326,6280,osasco,SP,25,2594
CUS_60327,23045,rio de janeiro,RJ,18,3155
CUS_60328,17012,bauru,SP,25,438
CUS_60329,14140,cravinhos,SP,25,1100
CUS_60330,12030,taubate,SP,25,3825
CUS_60331,12414,pindamonhangaba,SP,25,2840
CUS_60332,96222,rio grande,RS,22,3167
CUS_60333,74675,goiania,GO,8,1445
CUS_60334,22783,rio de janeiro,RJ,18,3155
CUS_60335,92500,guaiba,RS,22,1482
CUS_60336,4431,sao paulo,SP,25,3597
CUS_60337,20941,rio de janeiro,RJ,18,3155
CUS_60338,25946,guapimirim,RJ,18,1495
CUS_60339,13801,mogi mirim,SP,25,2342
CUS_60340,3801,sao paulo,SP,25,3597
CUS_60341,59464,santa maria,RN,19,3307
CUS_60342,78390,barra do bugres,MT,12,400
CUS_60343,2362,sao paulo,SP,25,3597
CUS_60344,82510,curitiba,PR,17,1143
